s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_4,nefashot5_9,nefashot10_14,nefashot15_17,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,water_heating,security_room,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Social_Transfer_in_Kind_Total,STIK_From_Education,STIK_From_Health,STIK_From_Welfare,STIK_From_property_tax,Mortgage_balance_or_housing_loan,Net_property_value,religion
2015,513,3,2015,1,297.72769165,4,3.2,2,,2,,,2,2,1,1,1,5000,51,2,,4,5,5,0,1,1,1,1,0,1,1,1,1,1,0,5,3,2,2,1,1,1,2,1,1,0,2,1,1,2,1,1,0,4300000,3,6,6,0,0,0,0,10,46950,35177,46419,11773,17650,38848,0,0,7572,38848,0,7572,0,0,0,16502,22346,0,0,0,0,280,0,0,0,0,7291,0,0,0,11242,7312,2118,1812,29116,2725,282,8376,5527,403,0,1498,3841,3913,2551,1,4299,3190.084017,1108.9,0,0,968886,3331114,1
2015,521,2,2015,1,282.66699219,4,3.2,1,2,,,,2,2,1,1,1,5000,51,2,,4,5,5,0,1,1,1,1,0,1,1,1,1,2,1,4,4,2,2,2,2,2,2,2,1,1,2,1,1,2,2,,1,,,4,4,0,0,0,0,6,20360,14121,14977,6239,34284,8722,5976,0,279,10411,0,279,0,0,0,10411,0,0,-1689,0,0,279,0,0,0,0,0,0,0,0,856,0,522,334,40523,2759,740,6239,8241,133,571,1064,1670,18234,872,1,1843,0,1843.4,0,0,,1500000,1
2015,539,2,2015,1,228.91160583,1,1.25,1,,,,,,1,,1,1,9000,62,15,3,3,3,2,1,0,0,1,1,0,0,1,0,0,1,0,1,2,2,2,1,2,1,2,2,0,0,2,1,,1,,,0,,,3.5,3.5,1,0,2,2,4,6170,6170,6620,0,5110,6620,0,0,0,6620,0,0,0,0,0,6620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,120,103,227,5110,483,39,1777,423,900,0,424,358,358,346,1,384,0,383.5,0,0,,0,1
2015,547,2,2015,1,368.38510132,2,2,1,,,,,,2,,2,1,9000,62,15,3,3,3,2,0,1,0,1,1,0,0,1,0,0,1,0,2,3,2,2,1,2,2,2,2,0,0,2,1,,2,1,,0,,,3,3,1,1,2,2,1,1824,1824,2110,0,5616,1513,100,0,498,1513,0,0,0,498,0,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,13,38,235,5616,1126,182,2582,363,67,0,0,1077,165,54,1,8661,5698.213865,452.4,2382.212865,128,,0,1
2015,554,1,2015,1,485.50039673,3,2.65,2,,,1,,1,2,1,1,1,9000,62,15,3,3,3,2,1,0,0,1,1,0,0,1,0,0,2,0,0,1,2,2,1,2,1,2,1,0,0,2,1,1,2,1,,0,,,3,3,1,0,2,2,5,15230,15230,15603,0,4944,8914,0,0,6689,8914,0,6689,0,0,0,5243,3672,0,0,0,0,139,0,0,0,6550,0,0,0,0,373,40,38,295,4944,77,0,2004,502,0,118,530,339,1374,0,2,3908,1595.0420085,908.7,1369.68746,35,276447,0,1
2015,562,1,2015,1,456.62930298,1,1.25,1,,,,,,1,1,,1,9000,62,15,3,3,3,2,1,0,0,0,1,0,0,1,0,1,2,0,1,2,2,2,1,2,2,2,2,0,0,2,1,,1,,,0,,,3,3,1,0,2,2,3,5277,5277,5644,0,5718,5644,0,0,0,5644,0,0,0,0,0,5644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,113,66,188,5718,723,130,2334,243,22,0,41,2042,109,76,2,216,0,215.8,0,0,,0,1
2015,570,1,2015,1,260.92929077,3,2.65,3,,,,,,3,2,1,1,9000,62,15,3,3,3,2,0,1,1,1,1,0,1,1,1,0,1,0,1,1,2,2,1,2,1,2,2,1,0,1,1,1,2,1,1,0,1000000,2,4,4,0,0,0,0,10,35394,32625,51218,2769,17947,49577,0,0,1640,43623,0,1640,0,0,0,40866,727,2030,5954,0,0,0,1640,0,0,0,0,0,0,0,18593,13355,2962,2276,20716,4342,571,2849,1389,1982,0,1304,6509,1089,682,1,5579,2849.1069325,2730,0,0,21120,978880,1
2015,588,2,2015,1,226.34770203,3,2.65,1,1,,,,1,2,1,1,1,5000,51,2,,4,5,5,1,0,0,1,1,0,0,1,1,1,2,0,2,2,2,2,1,2,2,2,1,0,0,2,1,,2,2,1,0,1350000,6,2.5,2.5,0,0,0,0,9,32273,27251,33493,5022,8635,22243,0,0,11250,22243,0,11250,0,0,0,22243,0,0,0,0,0,139,0,0,0,0,0,0,11110,0,6242,4038,1196,1008,13657,1773,324,5022,696,150,1099,1116,1367,1300,811,2,2935,1595.0420085,1340.3,0,0,475746,874254,1
2015,596,2,2015,1,243.76089478,1,1.25,1,,,,,,1,,1,1,5000,51,2,,4,5,5,0,1,1,1,1,0,0,1,0,1,2,0,1,1,2,2,1,2,1,2,2,1,0,2,1,1,1,,1,0,3058422,3,4,4,0,0,0,0,10,16482,10243,10587,6239,4353,3515,0,0,7072,3515,0,7072,0,0,0,3515,0,0,0,0,0,0,1096,5976,0,0,0,0,0,0,344,0,17,327,10592,1755,333,6400,707,150,0,544,335,288,78,2,1077,0,893.1,120.4159051,63,,3058422,1
2015,604,2,2015,1,384.51818848,3,2.65,2,,,,,,3,2,1,1,5000,51,2,,4,5,5,0,1,1,1,1,0,1,1,1,1,2,0,1,2,2,2,2,2,1,2,2,0,0,2,1,1,2,1,1,0,3058422,5,4,4,0,0,0,0,7,21663,14806,16923,6857,6048,16923,0,0,0,16923,0,0,0,0,0,11902,0,5022,0,0,0,0,0,0,0,0,0,0,0,0,2117,978,492,647,12905,2328,609,6391,1548,57,36,447,231,927,330,5,2840,0,2840.5,0,0,,3058422,1
2015,612,2,2015,1,391.34490967,1,1.25,0,,,,,,1,1,,1,6300,52,5,,4,5,5,1,0,0,1,1,0,0,1,0,1,2,1,1,2,2,2,2,2,1,2,2,0,0,2,1,1,1,,,0,,,2,2,1,0,2,1,8,11181,10892,11510,289,7439,0,0,6501,5009,0,0,2241,2768,0,0,0,0,0,0,6501,0,0,2241,0,0,0,0,0,0,0,618,423,0,195,7729,2082,37,3429,464,0,862,314,320,221,0,1,6771,0,2221.7,4315.509616,234,,0,1
2015,620,2,2015,1,296.49850464,1,1.25,0,,,,,,1,,1,1,6300,52,5,,4,5,5,0,1,0,1,1,1,1,1,0,1,2,0,1,4,2,2,1,2,1,2,1,0,0,2,1,1,1,,1,0,2296661,2,4,4,0,0,0,0,8,11445,6371,6474,5074,4994,0,0,0,6474,0,0,2490,3984,0,0,0,0,0,0,0,0,0,0,2490,0,0,0,0,0,0,103,0,0,103,10068,731,172,5216,1483,0,698,593,487,654,34,1,6509,0,1848.6,4435.9255211,224,,2296661,1
2015,638,2,2015,1,295.34890747,1,1.25,1,,,,,,1,1,,1,6300,52,5,,4,5,5,1,0,0,0,1,0,0,1,0,1,2,0,1,1,2,2,1,2,1,2,2,0,0,2,1,1,1,1,1,1,1400000,3,3,1.5,0,0,0,0,5,7038,5085,5362,1953,6636,2872,0,0,2490,0,0,0,0,2490,0,0,0,0,2872,0,0,0,0,0,0,0,0,0,0,0,277,0,189,88,8589,1436,645,2011,716,386,50,410,1422,586,927,2,940,0,939.9,0,0,,2900000,1
2015,646,2,2015,1,251.48219299,11,6.4,1,3,2,4,,9,2,1,1,1,6200,53,4,,3,5,5,1,0,0,1,1,1,0,1,1,1,0,0,2,1,2,2,1,1,2,2,2,0,0,2,1,1,2,1,1,0,1200000,2,5,5,0,0,0,0,2,15613,10481,11521,5132,12137,9238,0,0,2283,9238,0,1287,996,0,0,9238,0,0,0,0,0,1287,0,0,0,0,0,0,0,0,1040,396,286,358,17269,2033,274,5132,1553,2739,0,2248,2049,873,369,3,36622,20262.426129,3701.1,12549.867993,109,,1200000,1
2015,653,2,2015,1,288.74508667,9,5.6,3,1,1,1,,3,6,3,3,1,6200,53,4,,3,5,5,0,1,0,1,1,0,0,1,0,0,2,1,1,1,2,2,1,2,1,2,1,0,0,2,1,1,2,1,1,0,850000,3,3,3,0,0,0,0,3,19637,16473,18609,3164,7554,14732,0,667,3210,14732,0,1673,1536,0,0,10044,0,4688,0,667,0,279,797,598,0,0,0,0,0,0,2136,719,486,931,10718,3971,140,3164,1073,50,651,405,310,349,605,2,8970,5019.4221701,3617.9,234.1361639,99,,850000,1
2015,661,2,2015,1,396.44030762,3,2.65,1,,,,,,3,1,2,1,6200,53,4,,3,5,5,1,0,0,1,1,1,0,1,0,1,3,1,1,2,2,2,1,2,1,2,2,1,0,2,1,1,2,1,1,0,1200000,2,4,4,0,0,0,0,6,18034,14092,14893,3942,11231,3817,0,4482,6594,3817,0,6594,0,0,0,3817,0,0,0,4482,0,0,4303,0,0,2291,0,0,0,0,801,291,17,493,15173,849,545,3942,963,7,2004,2076,295,3439,1052,2,4900,0,3438.5,1369.68746,92,52311,1147689,1
2015,679,2,2015,1,320.55639648,2,2,2,,,,,,2,1,1,1,6200,53,4,,3,5,5,0,1,1,1,1,0,0,1,1,1,1,0,4,1,2,2,1,2,2,2,1,0,2,2,1,1,,1,,0,,,3,3,1,0,2,2,7,16584,15019,19883,1565,8745,19883,0,0,0,19883,0,0,0,0,0,943,0,18939,0,0,0,0,0,0,0,0,0,0,0,0,4864,3056,965,843,9981,2690,257,3482,633,159,0,207,312,1379,862,1,598,0,598,0,0,,0,1
2015,687,2,2015,1,257.4078064,5,3.75,2,1,,2,,3,2,1,1,1,6200,53,4,,3,5,5,0,1,1,1,1,0,1,1,0,0,3,1,1,1,2,2,1,2,1,2,1,1,0,2,1,1,2,,1,0,1400000,3,4,4,0,0,0,0,3,15279,11337,12176,3942,5724,11758,0,0,418,11758,0,418,0,0,0,7070,4689,0,0,0,0,418,0,0,0,0,0,0,0,0,839,291,153,395,9666,732,336,3942,1187,205,9,524,2111,598,22,2,7411,5687.0641235,1723.8,0,0,257866,1142134,1
2015,695,2,2015,1,220.54139709,2,2,0,,,,,,2,1,1,1,6200,53,4,,3,5,5,1,0,0,1,1,1,1,1,0,0,3,1,1,3,2,2,1,2,1,2,2,0,0,2,1,1,2,,1,0,1110907,1,3,3,0,0,0,0,3,7141,3977,4183,3164,3321,0,0,0,4183,0,0,4183,0,0,0,0,0,0,0,0,0,0,4183,0,0,0,0,0,0,0,206,0,0,206,6485,1297,714,3164,589,0,0,227,191,242,61,1,3067,0,3029,0,38,,1110907,1
2015,703,2,2015,1,235.03590393,1,1.25,1,,,,,,1,,1,1,6200,53,4,,3,5,5,0,1,1,1,1,0,1,1,0,1,3,1,3,2,2,2,1,2,1,2,2,0,0,2,1,1,2,2,1,0,1300000,3,4,4,0,0,0,0,10,18290,14348,16289,3942,20668,6719,0,7378,2191,6719,0,2191,0,0,0,6719,0,0,0,7378,0,0,0,2191,0,0,0,0,0,0,1941,1599,110,232,24610,1687,497,3942,860,3316,372,835,2110,4606,6385,1,1014,0,893.1,120.4159051,0,5941,1294059,1
2015,711,3,2015,1,330.64129639,4,3.2,2,,,2,,2,2,1,1,1,6600,53,4,,3,5,5,0,1,1,1,1,0,1,1,0,1,4,1,2,4,2,2,1,2,1,2,2,2,0,1,1,1,2,2,1,0,1200000,3,4,4,0,0,0,0,4,16172,12142,13796,4030,22543,13515,0,0,280,0,0,280,0,0,0,0,0,0,13515,0,0,280,0,0,0,0,0,0,0,0,1654,196,1000,458,26573,1384,501,4030,1513,160,0,178,17272,1523,11,1,4494,3190.084017,1303.9,0,0,,1200000,1
2015,729,2,2015,1,229.27270508,3,2.65,1,,,,,,3,2,1,1,0000,44,7,2,3,4,3,0,1,1,1,1,0,1,1,1,1,2,0,1,0,2,2,1,1,1,2,1,1,0,2,1,1,2,1,1,0,1800000,3,5,5,0,0,0,0,5,14865,10564,11113,4301,8195,4520,0,0,6594,4520,0,5777,817,0,0,4520,0,0,0,0,0,0,4283,0,0,1494,0,0,0,0,549,0,18,531,12496,1580,159,4301,1223,209,0,1002,211,1289,2522,1,5622,0,4054.7,1369.68746,198,,1800000,1
2015,737,2,2015,1,288.39849854,6,4.25,3,2,1,,,3,3,1,2,1,0000,44,7,2,3,4,3,0,1,1,1,1,0,0,1,0,1,3,0,1,1,2,2,1,1,1,2,2,0,0,2,1,1,2,1,,0,,,5.5,5.5,1,0,2,2,3,17879,17879,20444,0,12092,17336,0,0,3108,17336,0,2410,697,0,0,12104,3662,1570,0,0,0,418,1992,0,0,0,0,0,0,0,2565,1216,521,828,12092,1811,245,3734,885,33,33,1322,2683,883,462,3,13014,7634.232958,3251.3,2072.691289,56,,0,1
2015,745,2,2015,1,215.17070007,4,3.2,3,,,1,,1,3,2,1,1,0000,44,7,2,3,4,3,0,1,1,1,1,0,1,1,0,1,4,0,2,4,2,2,1,2,1,2,1,0,0,2,1,1,2,1,1,1,1071970,2,4,4,0,0,0,0,8,27933,24397,28759,3536,16890,28620,0,0,139,28620,0,139,0,0,0,13428,11180,4012,0,0,0,139,0,0,0,0,0,0,0,0,4362,2190,1018,1154,20426,2741,646,3536,1566,1068,684,2781,1600,5719,85,1,4021,2496.9801065,1523.6,0,0,334957,2237013,1
2015,752,2,2015,1,212.58389282,2,2,2,,,,,,2,1,1,1,0000,44,7,2,3,4,3,0,1,1,1,2,1,1,1,1,1,4,0,3,4,2,2,1,2,1,2,1,0,0,2,1,2,2,2,1,0,1457377,5,5,5,0,0,0,0,10,43660,38844,56314,4816,23500,36185,0,19431,697,36185,0,0,697,0,0,28253,7932,0,0,19431,0,0,0,0,0,0,0,0,0,0,17470,14056,1812,1602,28316,4707,951,6372,3377,96,631,2377,6420,2626,759,2,3263,0,1833,1369.68746,60,,1457377,1
2015,760,2,2015,1,548.27850342,4,3.2,3,,,,2,2,2,1,1,1,0000,44,7,2,3,4,3,0,1,1,1,1,0,0,1,0,1,1,0,1,0,2,2,1,1,1,2,1,0,0,2,1,1,2,,1,0,1850000,4,5,5,0,0,0,0,4,15060,10759,11142,4301,5010,10863,0,0,279,10863,0,279,0,0,0,5740,4539,584,0,0,0,279,0,0,0,0,0,0,0,0,383,0,59,324,9311,1376,217,4301,1520,100,421,221,438,358,360,2,4489,2496.9801065,1991.6,0,0,18796,1831204,1
2015,778,2,2015,1,126.9414978,1,1.25,1,,,,,,1,,1,1,0000,44,7,2,3,4,3,0,1,1,1,1,0,1,1,0,0,1,0,1,2,2,2,1,1,1,2,2,0,0,2,1,1,1,,1,1,978615,6,3,3,0,0,0,0,10,19971,16986,19472,2985,3195,12082,2988,2809,1594,12082,0,1594,0,0,0,12082,0,0,0,2809,0,0,0,1594,0,0,0,0,0,0,2486,1501,485,500,6180,1101,315,2985,516,283,130,185,416,240,9,1,1014,0,893.1,120.4159051,0,963763,1514852,1
2015,786,2,2015,1,333.66769409,5,3.75,4,,,,1,1,4,3,1,1,0000,44,7,2,3,4,3,0,1,1,1,1,1,0,1,1,0,6,0,3,8,2,2,1,2,1,2,1,0,0,2,1,1,1,2,1,0,1500000,3,4,4,0,0,0,0,7,28970,25434,27882,3536,18108,16786,0,10956,139,16786,0,139,0,0,0,5950,0,10836,0,10956,0,139,0,0,0,0,0,0,0,0,2448,1725,109,614,21644,5027,1715,3599,1399,875,271,915,1772,5485,586,2,4629,2496.9801065,2132,0,0,,1500000,1
2015,794,2,2015,1,184.94169617,4,3.2,2,,2,,,2,2,1,1,1,0000,44,7,2,3,4,3,0,1,0,1,1,0,0,1,0,0,0,0,0,1,2,2,2,2,2,2,2,0,0,2,2,,2,1,,0,,,5,5,1,0,2,2,2,8781,8781,9079,0,7765,5025,0,0,4054,5025,0,976,0,3077,0,2566,2459,0,0,0,0,279,0,0,0,0,0,697,0,0,298,0,34,264,7765,1372,127,3707,658,206,338,117,169,440,631,4,4389,3190.084017,1082.9,0,116,,0,1
2015,802,3,2015,1,237.80349731,4,3.2,1,2,,,,2,2,1,1,1,0000,44,7,2,3,4,3,1,0,0,1,1,0,0,1,0,1,1,0,1,1,2,2,1,2,2,2,1,0,0,2,1,1,2,1,,0,,,5,5,0,0,0,0,4,15447,9844,10434,5603,8259,7615,0,0,2819,7615,0,2819,0,0,0,7615,0,0,0,0,0,280,0,0,0,0,0,0,2538,0,590,146,168,276,12767,1111,308,4301,1593,782,807,156,1579,1797,332,2,5502,1595.0420085,1834.3,2072.691289,0,,0,1
2015,810,2,2015,1,134.06669617,2,2,0,,,,,,2,1,1,1,8300,44,0,,3,5,5,0,1,1,1,1,1,1,1,0,1,4,0,2,1,2,2,1,1,1,2,1,0,0,2,1,1,2,1,1,1,1700000,2,4,4,0,0,0,0,7,16756,12683,12849,4073,8827,0,4881,0,7968,0,0,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,7968,0,0,0,0,166,0,63,103,12900,2406,917,4155,1997,266,200,620,951,1073,316,1,4542,0,3029,1369.68746,143,,3200000,1
2015,828,2,2015,1,437.49160767,6,4.25,2,2,1,1,,4,2,1,1,1,8300,44,0,,3,5,5,0,1,1,1,1,0,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,0,2,1,1,2,2,1,0,2200000,2,5,5,0,0,0,0,5,24775,18889,23559,5886,6310,23002,0,0,558,19623,0,558,0,0,0,19623,0,0,3379,0,0,558,0,0,0,0,0,0,0,0,4670,2454,1236,980,12196,1715,109,5886,1242,1084,301,154,411,1272,22,1,6782,4785.1260255,1996.8,0,0,,2200000,1
2015,836,2,2015,1,438.12869263,7,4.75,3,,,1,,1,6,3,3,1,8300,44,0,,3,5,5,0,1,1,1,1,0,1,1,0,1,3,0,3,3,2,2,1,2,1,2,2,2,0,2,2,1,2,1,1,0,1581060,3,4,4,0,0,0,0,6,30967,26894,30592,4073,9882,23152,0,1324,6116,23152,1324,6116,0,0,0,12557,9083,1512,0,0,0,139,5976,0,0,0,0,0,0,0,3698,1573,810,1315,13955,2513,655,4123,1305,269,0,1299,1080,2160,550,1,13188,1595.0420085,7277.4,4315.509616,0,349190,1231870,1
2015,844,2,2015,1,286.07980347,4,3.2,2,,,,,,4,,4,1,8300,44,0,,3,5,5,1,0,0,1,1,0,1,1,0,1,3,1,5,2,2,2,1,2,1,2,2,2,0,2,1,1,2,2,1,0,2151620,3,5,5,0,0,0,0,10,55717,49831,75998,5886,19081,73249,60,0,2689,73249,0,2689,0,0,0,36624,0,36624,0,0,0,0,2689,0,0,0,0,0,0,0,26167,18080,4427,3660,24967,1297,515,5886,2541,259,484,1114,1366,11506,0,1,6165,2849.1069325,3209.7,0,106,,2151620,1
2015,851,2,2015,1,268.40170288,3,2.65,2,1,,,,1,2,1,1,1,8300,44,0,,3,5,5,0,1,1,1,1,0,0,1,0,0,3,1,1,1,2,2,1,2,1,2,1,1,0,2,1,1,2,2,1,0,1250000,2,3,3,0,0,0,0,9,27480,19951,24211,7529,6249,24071,0,0,139,24071,0,139,0,0,0,8537,15534,0,0,0,0,139,0,0,0,0,0,0,0,0,4260,2301,963,996,13778,101,143,3409,847,22,363,459,2434,5393,608,1,2588,1595.0420085,993.2,0,0,626526,623474,1
2015,869,2,2015,1,426.1098938,2,2,2,,,,,,2,2,,1,8300,44,0,,3,5,5,0,1,1,1,1,0,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,0,0,2,2,1,2,2,1,0,1700000,3,4,4,0,0,0,0,6,13623,9550,10306,4073,8418,10276,30,0,0,4798,0,0,0,0,0,0,0,4798,5478,0,0,0,0,0,0,0,0,0,0,0,756,47,390,319,12491,1981,432,4073,1066,193,301,100,1629,2321,397,1,4005,2849.1069325,1155.7,0,0,,1700000,1
2015,877,2,2015,1,237.71870422,3,2.65,1,1,1,,,2,1,,1,1,8300,44,0,,3,5,5,0,1,1,1,1,0,0,1,1,0,2,0,1,2,2,2,1,2,1,2,1,0,0,2,2,,2,1,1,0,1150000,3,3.5,3.5,0,0,0,0,6,18225,14152,14633,4073,11277,7880,0,0,6753,7880,0,279,0,6474,0,7880,0,0,0,0,0,279,0,0,0,0,0,0,0,0,481,0,191,290,15350,1578,237,4073,982,81,50,428,4869,1650,1402,1,7043,6039.1909495,1003.6,0,0,642789,507211,1
2015,885,2,2015,1,331.35620117,2,2,1,,,,,,2,1,1,3,8300,44,0,,3,5,5,1,0,0,1,1,0,0,1,0,1,1,1,1,0,2,2,2,2,1,2,2,0,0,2,1,,1,,,0,,,3,3,1,3,2,2,3,8266,8017,8241,249,5719,4456,0,0,3785,4456,0,2988,797,0,0,4456,0,0,0,0,0,0,2988,0,0,0,0,0,0,0,224,0,18,206,5969,858,453,3055,476,38,327,203,323,218,19,1,3433,0,3433.3,0,0,,0,5
2015,893,1,2015,1,357.12060547,3,2.65,2,,,,,,3,2,1,1,8300,44,0,,3,5,5,1,0,0,1,1,0,0,1,0,1,2,0,2,2,2,2,1,2,1,2,2,0,2,2,1,,2,2,1,0,980920,3,2,2,0,0,0,0,6,16783,13977,15166,2806,13501,13380,0,0,1786,13380,0,1786,0,0,0,7191,0,6189,0,0,0,0,1786,0,0,0,0,0,0,0,1189,310,222,657,16307,4227,727,2850,1150,17,0,625,554,5129,1028,1,2757,0,2757.3,0,0,68155,912765,1
2015,901,2,2015,1,117.54160309,1,1.25,0,,,,,,1,,1,1,8300,44,0,,3,5,5,1,0,0,1,1,0,0,1,0,1,2,1,1,2,2,2,1,2,1,2,1,0,0,2,1,1,1,1,1,0,973998,3,2,2,0,0,0,0,7,9565,6759,7225,2806,14148,0,0,4171,3054,0,0,3054,0,0,0,0,0,0,0,4171,0,0,2093,961,0,0,0,0,0,0,466,271,0,195,16954,1162,343,2992,878,194,163,1642,1227,7832,521,1,5848,0,1380.6,4435.9255211,31,,973998,1
2015,919,2,2015,1,311.87329102,8,5.2,3,2,2,1,,5,3,1,2,1,8300,44,0,,3,5,5,0,1,1,1,1,0,1,1,1,0,3,1,2,5,2,2,1,2,1,2,1,0,0,2,1,1,2,1,,0,,,4,4,1,0,1,2,1,6112,6112,7388,0,13055,4998,0,0,2390,1257,0,2390,0,0,0,0,0,1257,3740,0,0,697,0,1693,0,0,0,0,0,0,1276,279,600,397,13055,2388,676,1275,1842,87,874,522,3024,1913,455,6,16288,7975.2100425,3164.2,5148.126332,0,,0,1
2015,927,2,2015,1,312.72241211,3,2.65,2,,,,,,3,2,1,1,8300,44,0,,3,5,5,1,0,0,1,1,1,1,1,0,0,4,2,2,1,2,2,1,1,1,2,1,0,0,2,1,1,2,2,1,1,1350000,3,3.5,3.5,0,0,0,0,5,14647,10574,11573,4073,17771,10179,0,0,1394,10179,0,1394,0,0,0,7266,2913,0,0,0,0,0,0,0,0,1394,0,0,0,0,999,319,186,494,21844,3490,896,4073,1839,1258,1202,1176,4640,2810,460,2,6268,2849.1069325,2048.8,1369.68746,0,,2850000,1
2015,935,1,2015,1,333.98529053,2,2,1,,,,,,2,1,1,1,8300,44,0,,3,5,5,1,1,0,1,1,0,1,1,1,1,3,0,1,3,2,2,1,2,1,2,1,1,0,2,1,1,2,1,1,0,3500000,4,5,4,0,0,0,0,10,29300,24592,28691,4708,36679,2382,0,21237,5072,0,0,4248,824,0,0,0,0,0,2382,21237,0,0,4248,0,0,0,0,0,0,0,4099,3549,160,390,41387,3836,1245,4859,1471,89,79,1754,1732,14113,12210,2,5499,0,4006.6,1369.68746,123,62583,3437417,1
2015,943,2,2015,1,244.09939575,3,2.65,2,,,,,,3,2,1,1,8300,44,0,,3,5,5,1,0,0,1,1,0,1,1,0,0,2,0,1,1,2,2,1,2,1,2,1,0,0,2,1,1,2,2,1,0,1300000,2,4,4,0,0,0,0,5,16439,12366,13644,4073,9893,13644,0,0,0,13644,0,0,0,0,0,7230,6414,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,404,296,578,13966,820,511,4073,2529,476,190,880,918,2892,676,2,3063,927.4000551,2021.5,113.7202588,0,,1300000,1
2015,950,2,2015,1,294.48989868,4,3.2,2,1,1,,,2,2,1,1,1,8300,44,0,,3,5,5,0,1,1,1,2,0,1,1,1,0,2,1,1,3,2,2,1,1,1,2,1,0,0,2,1,1,2,2,1,2,2700000,3,5.5,5.5,0,0,0,0,10,45054,39168,52433,5886,16022,45182,6972,0,279,41857,0,279,0,0,0,33485,8371,0,3325,0,0,279,0,0,0,0,0,0,0,0,13265,8924,2331,2010,21908,2000,241,5886,1542,704,917,442,5352,4313,512,1,4593,3190.084017,1402.7,0,0,546103,5153897,1
2015,968,2,2015,1,290.97909546,3,2.65,1,,,,,,3,2,1,1,8300,44,0,,3,5,5,0,1,1,1,1,1,1,2,0,2,5,1,2,1,2,2,1,1,1,1,1,0,0,2,1,1,2,1,1,1,2000000,2,5.5,5.5,0,0,0,0,7,19595,13709,15837,5886,13497,7470,3984,0,4382,0,0,4382,0,0,0,0,0,0,7470,0,0,0,1743,0,0,2639,0,0,0,0,2128,1072,592,464,19383,1242,709,5946,1571,423,1413,2235,1067,4188,588,1,9841,0,4054.7,5685.197076,101,,3500000,1
2015,976,2,2015,1,469.50430298,1,1.25,0,,,,,,1,1,,1,0000,23,6,1,3,3,2,1,0,0,1,1,0,0,1,0,1,1,0,0,1,2,2,2,2,1,2,2,0,0,2,2,1,,,1,0,513574,1,3,3,0,0,0,0,5,7004,5225,5562,1779,1407,0,0,3570,1992,0,1379,1992,0,0,0,0,0,0,0,2191,0,0,1992,0,0,0,0,0,0,0,337,142,0,195,3186,408,291,1780,233,24,0,107,241,82,22,1,6575,0,2221.7,4315.509616,38,,513574,1
2015,984,2,2015,1,713.46081543,4,3.2,4,,,,,,4,2,2,1,0000,23,6,1,3,3,2,1,1,1,1,1,0,1,1,0,1,2,0,3,5,2,2,1,2,1,2,1,0,0,2,1,1,2,2,1,3,900000,3,6,6,0,0,0,0,9,37751,32805,38353,4946,19577,34269,4084,0,0,27297,0,0,0,0,0,7122,0,20175,6972,0,0,0,0,0,0,0,0,0,0,0,5548,2922,1280,1346,24524,1762,775,7401,2573,2625,200,480,3417,3021,2268,5,5322,2849.1069325,2472.6,0,0,360874,5039126,1
2015,992,2,2015,1,265.38220215,1,1.25,0,,,,,,1,,1,1,0000,31,6,,3,3,3,1,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2,1,2,2,1,2,0,0,2,2,1,1,,1,0,428878,1,2,2,0,0,0,0,4,6080,4420,4615,1660,1371,0,0,2026,2590,0,2026,2590,0,0,0,0,0,0,0,0,0,0,2590,0,0,0,0,0,0,0,195,0,0,195,3031,757,309,1660,222,0,0,0,12,71,0,3,6378,0,1848.6,4315.509616,214,,428878,1
2015,1008,2,2015,1,209.90849304,5,3.75,1,,2,1,,3,2,1,1,1,3000,11,1,,2,5,5,0,1,1,1,1,0,1,1,1,0,2,0,5,2,1,2,1,2,1,2,2,1,0,2,1,1,2,1,1,0,2000000,3,5,5,0,0,0,0,6,26279,20294,20449,5985,30301,4405,0,0,16044,4405,0,16044,0,0,0,4405,0,0,0,0,0,418,0,0,0,15626,0,0,0,0,155,0,18,137,36286,2503,759,6066,2433,1192,474,228,3893,6220,12519,1,9320,4785.1260255,1561.3,2739.37492,234,777604,1222396,1
