s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_4,nefashot5_9,nefashot10_14,nefashot15_17,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,water_heating,security_room,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Social_Transfer_in_Kind_Total,STIK_From_Education,STIK_From_Health,STIK_From_Welfare,STIK_From_property_tax,Mortgage_balance_or_housing_loan,Net_property_value,religion
2016,39123,9,2016,3,332.63909912,1,1.25,0,,,,,,1,1,,1,6600,53,4,3,5,5,0,1,1,1,1,0,1,1,1,1,2,0,1,3,2,2,2,2,1,2,2,0,0,2,1,1,1,1,1,3,1600000,2,4,4,0,0,0,0,10,34352,30336,32267,4016,7027,0,12947,14938,4382,0,0,2191,2191,0,0,0,0,0,0,14938,0,0,2191,0,0,0,0,0,0,0,1931,1736,0,195,11043,2316,356,4149,1644,0,0,669,391,1446,70,1,6673,0,2360.520353,4078.024932,234,,6100000,1
2016,39131,9,2016,3,298.63284302,1,1.25,0,,,,,,1,,1,1,3000,11,1,2,5,5,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,2,2,2,1,2,2,0,0,2,2,1,1,,,0,,,1,1,0,0,0,0,3,5531,2666,2769,2865,3728,0,0,0,2769,0,0,2769,0,0,0,0,0,0,0,0,0,0,0,2769,0,0,0,0,0,0,103,0,0,103,6593,490,115,2865,601,0,0,2329,117,76,0,1,2304,0,1943.285521,140.6274505,220,,0,1
2016,39149,9,2016,3,171.54708862,1,1.25,1,,,,,,1,,1,1,3000,11,1,2,5,5,0,1,1,1,1,0,0,1,0,1,1,0,0,1,2,2,2,2,1,2,2,0,0,2,2,1,1,,,0,,,1,1,1,0,3,2,2,4057,4057,4179,0,7830,1390,0,0,2788,1390,0,2788,0,0,0,1390,0,0,0,0,0,0,2788,0,0,0,0,0,0,0,122,0,19,103,7830,947,199,479,158,2439,219,436,346,2357,250,2,5801,0,1503.188506,4078.024932,220,,0,1
2016,39156,9,2016,3,212.4750824,2,2,0,,,,,,2,1,1,1,3000,11,1,2,5,5,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,2,1,2,1,2,2,0,0,2,1,1,2,,,0,,,3,3,1,0,2,2,2,6913,6913,7016,0,5902,598,0,0,6419,0,0,4686,1733,0,0,0,0,0,598,0,0,0,4686,0,0,0,0,0,0,0,103,0,0,103,5902,580,248,2993,641,837,80,67,278,177,0,1,3920,0,3863.708859,0,56,,0,1
2016,39164,9,2016,3,145.55787659,2,2,1,,,,,,2,1,1,1,6600,53,4,3,5,5,0,1,1,1,1,0,0,1,0,0,2,0,2,1,2,2,1,2,1,2,2,0,0,2,2,,2,1,,0,,,2,2,1,0,2,2,1,3634,3634,3800,0,64207,3800,0,0,0,3800,0,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,19,147,64207,1887,195,2377,374,1015,260,154,55542,1633,769,3,3302,2850.7540054,451.5281063,0,0,,0,1
2016,39172,9,2016,3,208.68533325,5,3.75,1,,,,,,5,3,2,1,3000,11,1,2,5,5,1,0,0,1,2,0,0,1,0,0,0,0,1,0,2,2,1,2,2,2,2,0,0,2,2,1,2,,1,0,1200000,3,4,4,0,0,0,0,1,7974,3305,4003,4669,1927,1812,0,0,2191,1812,0,2191,0,0,0,1812,0,0,0,0,0,0,2191,0,0,0,0,0,0,0,698,0,63,635,6596,436,442,4669,635,0,0,65,0,121,228,4,6081,0,3480.7673006,2506.91395,93,,1200000,1
2016,39180,9,2016,3,427.44400024,1,1.25,1,,,,,,1,1,,1,3000,11,1,2,5,5,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2,2,1,2,2,2,2,0,0,2,1,,1,,,0,,,3,3,1,0,2,2,2,3314,3314,3480,0,4013,1588,0,0,1892,1588,0,0,0,1892,0,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,19,147,4013,317,0,2990,323,13,0,146,76,148,0,1,3143,2850.7540054,234.3373716,0,58,,0,1
2016,39198,6,2016,2,384.4548645,8,5.2,1,,,1,1,2,6,4,2,2,3000,11,1,2,5,5,0,1,1,0,1,1,1,1,0,0,1,0,1,0,2,2,1,2,2,1,2,0,0,1,2,,2,2,,0,,,3,3,0,0,0,0,1,12011,8741,10695,3270,24914,10545,0,0,151,10545,0,151,0,0,0,10545,0,0,0,0,0,151,0,0,0,0,0,0,0,0,1954,673,450,831,28183,3518,1417,3270,1432,235,2552,28,12621,2681,429,2,16379,13790.337456,2589.1421792,0,0,,0,3
2016,39206,3,2016,1,257.85784912,2,2,0,,,,,,2,1,1,2,3000,11,1,2,5,5,0,1,0,1,1,1,0,1,0,1,1,0,0,1,2,2,1,2,2,1,2,0,0,1,2,1,2,,,0,,,2,2,0,0,0,0,1,4990,2652,2755,2338,1758,0,0,0,2755,0,0,2755,0,0,0,0,0,0,0,0,0,0,2755,0,0,0,0,0,0,0,103,0,0,103,4096,900,400,2337,179,0,0,100,0,179,0,2,3396,0,3297.86984,0,98,,0,3
2016,39214,3,2016,1,774.51104736,8,5.2,2,3,,,,3,5,3,2,2,3000,11,1,2,5,5,0,1,1,0,1,1,0,1,0,1,1,0,1,0,2,2,1,2,2,1,2,0,0,1,1,1,2,,,0,,,3,3,1,0,2,2,1,7106,7106,7608,0,5404,7081,0,0,527,7081,0,527,0,0,0,4982,0,2099,0,0,0,527,0,0,0,0,0,0,0,0,502,0,104,398,5404,1905,898,46,410,168,0,149,368,1461,0,2,6370,1617.0334904,4743.9028894,0,9,,0,3
2016,39222,8,2016,3,121.37812042,3,2.65,2,,,,,,3,2,1,2,0000,25,9,2,3,3,0,1,1,1,1,1,0,1,0,0,1,0,0,0,2,2,1,2,2,2,2,0,0,1,2,,2,1,,0,,,2,2,1,0,2,2,4,13954,13954,15393,0,4716,15393,0,0,0,15393,0,0,0,0,0,7450,0,7942,0,0,0,0,0,0,0,0,0,0,0,0,1439,554,330,555,4716,762,758,1196,754,880,0,0,0,366,0,3,2229,0,2229.0628031,0,0,,0,3
2016,39230,8,2016,3,92.157913208,4,3.2,1,2,,,,2,2,1,1,2,0000,25,9,2,3,3,0,1,1,0,1,1,0,1,0,1,2,1,0,1,2,2,2,2,2,2,2,1,0,1,2,,2,1,,0,,,4,4,0,0,0,0,2,10415,8470,9473,1945,7586,9136,0,0,337,9136,0,337,0,0,0,9136,0,0,0,0,0,337,0,0,0,0,0,0,0,0,1003,388,266,349,9531,3078,385,1945,547,439,507,0,0,1873,758,2,1949,0,1949.0010665,0,0,,0,3
2016,39248,8,2016,3,83.107543945,3,2.65,1,1,,,,1,2,1,1,2,0000,25,9,2,3,3,0,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,1,1,2,2,2,0,0,1,2,,2,1,1,0,962229,4,4,4,0,0,0,0,2,7139,5194,5377,1945,8977,5228,0,0,150,5228,0,150,0,0,0,5228,0,0,0,0,0,150,0,0,0,0,0,0,0,0,183,0,21,162,10922,1247,951,1945,1930,0,457,355,99,3938,0,2,1787,0,1548.912871,0,238,,962229,3
2016,39255,8,2016,3,195.21850586,2,2,0,,,,,,2,1,1,2,0000,25,9,2,3,3,0,1,1,1,2,1,0,1,0,1,2,0,0,1,2,2,1,2,2,2,2,0,0,1,2,1,2,,1,0,962229,4,4,4,0,0,0,0,2,5916,3971,4361,1945,6747,0,0,0,4361,0,0,4361,0,0,0,0,0,0,0,0,0,0,4361,0,0,0,0,0,0,0,390,0,0,390,8692,2204,736,1945,877,799,693,599,144,522,173,3,3909,0,3863.708859,0,45,,962229,3
2016,39263,8,2016,3,47.436340332,3,2.65,1,,,,,,3,2,1,2,0000,25,9,2,3,3,0,1,1,1,2,1,1,1,1,1,2,0,1,3,2,2,1,2,2,2,2,0,0,1,2,1,2,1,1,0,962229,4,4,4,0,0,0,0,4,13104,11159,12547,1945,18835,8356,0,0,4191,8356,0,4191,0,0,0,8356,0,0,0,0,0,0,4191,0,0,0,0,0,0,0,1388,477,211,700,20780,1949,1754,1945,702,1345,1063,59,1888,9285,791,3,3100,0,3092.1101965,0,8,,962229,3
2016,39271,7,2016,3,275.63574219,6,4.25,2,,,,1,1,5,3,2,2,0000,25,9,2,3,3,1,0,0,1,1,1,0,1,0,1,2,1,3,1,2,2,1,2,2,2,2,0,0,1,2,1,2,1,1,0,965139,4,4,4,0,0,0,0,2,14381,12436,15616,1945,14858,15466,0,0,150,15466,0,150,0,0,0,14284,0,1182,0,0,0,150,0,0,0,0,0,0,0,0,3180,1536,688,956,16803,4033,777,1945,666,77,1057,237,3435,4101,475,5,12871,10996.557926,1874.6989731,0,0,,965139,3
2016,39289,8,2016,3,266.54000854,6,4.25,2,,,1,1,2,4,2,2,2,0000,25,9,2,3,3,0,1,1,1,1,1,0,1,1,1,2,0,1,1,2,2,1,2,2,2,2,2,0,1,2,1,2,1,1,0,962229,4,4,4,0,0,0,0,4,22254,20309,22107,1945,16026,16086,0,0,6021,16086,0,6021,0,0,0,10054,0,6032,0,0,0,337,0,0,0,5684,0,0,0,0,1798,796,401,601,17971,3871,654,1945,838,4153,0,132,1282,3211,1884,3,11031,7739.3458242,1903.2767013,1316.259609,72,,962229,3
2016,39297,7,2016,3,297.22421265,2,2,2,,,,,,2,1,1,1,8600,52,4,4,5,5,1,0,0,1,1,0,0,1,0,0,1,0,2,1,2,2,2,2,2,2,1,0,0,2,1,,2,1,,0,,,2.5,2.5,1,0,2,2,7,15590,15201,17288,389,33855,17288,0,0,0,17288,0,0,0,0,0,8972,8317,0,0,0,0,0,0,0,0,0,0,0,0,0,2087,978,460,649,33855,1770,130,4074,585,892,200,277,23265,2248,415,1,652,0,651.572204,0,0,,0,1
2016,39305,7,2016,3,329.99813843,3,2.65,3,,,,,,3,,3,1,8600,52,4,4,5,5,0,1,1,1,1,0,1,1,1,2,2,1,3,2,2,2,1,2,1,2,1,0,0,2,1,1,2,1,1,1,2500000,3,4,4,0,0,0,0,9,32297,27216,33410,5081,29157,28007,5403,0,0,28007,0,0,0,0,0,20911,0,7095,0,0,0,0,0,0,0,0,0,0,0,0,6194,3784,1154,1256,34238,2134,802,5238,1980,1525,2973,1614,6036,11900,37,1,7165,5701.5080108,1463.1796863,0,0,,4000000,1
2016,39313,8,2016,3,110.59875488,1,1.25,1,,,,,,1,,1,1,8600,52,4,4,5,5,0,1,1,1,1,0,1,1,0,1,3,1,1,1,2,2,1,2,1,2,2,1,0,2,1,1,1,1,1,0,1500000,3,2.5,2.5,0,0,0,0,10,21858,17910,25984,3948,11836,25984,0,0,0,25984,0,0,0,0,0,25984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8074,5437,1445,1192,15784,1318,830,3949,670,656,2131,135,1408,2370,2318,2,972,0,971.6427605,0,0,75190,1424810,1
2016,39321,8,2016,3,132.02862549,5,3.75,2,,2,1,,3,2,1,1,1,8600,52,4,4,5,5,0,1,1,1,1,0,1,1,1,1,4,1,4,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,1,0,3500000,2,5,4,0,0,0,0,9,38681,33382,48358,5299,18280,45839,1994,0,525,5560,0,525,0,0,0,0,5560,0,40279,0,0,525,0,0,0,0,0,0,0,0,14976,8727,4167,2082,23579,4443,252,5299,3223,2022,1117,1511,3821,1394,498,1,6531,4851.1004712,1680.370421,0,0,,3500000,1
2016,39339,8,2016,3,178.96270752,1,1.25,1,,,,,,1,,1,1,8600,52,4,4,5,5,1,0,0,1,1,0,0,1,0,1,2,0,0,0,2,2,1,2,1,2,2,0,0,2,2,1,1,,1,0,1600000,3,2.5,2.5,0,0,0,0,9,14022,10074,10446,3948,4645,4959,0,2659,2828,4959,0,2828,0,0,0,4959,0,0,0,2659,0,0,2828,0,0,0,0,0,0,0,372,154,23,195,8593,854,139,3948,652,726,98,118,517,455,1086,1,2046,0,1943.285521,0,103,,1600000,1
2016,39347,4,2016,2,560.10455322,5,3.75,0,,,2,,2,3,1,2,2,3000,11,1,2,5,5,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,2,2,2,1,2,0,0,1,2,1,2,,,0,,,3,3,1,0,2,2,1,8655,8655,8885,0,28719,0,0,0,8885,0,0,5869,3016,0,0,0,0,0,0,0,0,340,0,0,0,5529,0,0,0,0,230,0,22,208,28719,8519,1797,3502,1363,5801,0,301,3367,2112,1956,2,11584,7739.3458242,2371.9514443,1316.259609,156,,0,3
2016,39354,8,2016,3,195.06166077,5,3.75,2,2,1,,,3,2,1,1,1,0000,41,8,4,4,3,0,1,1,0,1,0,1,1,1,1,1,0,3,4,2,2,1,1,2,2,2,2,0,2,1,,2,1,1,0,1700000,3,5,4,0,0,0,0,4,17236,12943,14651,4293,12089,14126,0,0,525,0,0,525,0,0,0,0,0,0,14126,0,0,525,0,0,0,0,0,0,0,0,1708,98,1106,504,16382,2807,534,4363,1500,424,0,66,5067,1264,355,1,6697,4851.1004712,1846.1212448,0,0,820904,879096,1
2016,39362,8,2016,3,285.38433838,1,1.25,1,,,,,,1,,1,1,0000,41,8,4,4,3,0,1,1,1,1,0,1,1,0,0,2,0,1,2,2,2,1,1,1,2,1,0,0,2,1,1,2,1,1,0,1500000,3,3,3,0,0,0,0,9,15840,12344,12733,3496,10286,877,0,9373,2483,877,0,2483,0,0,0,877,0,0,0,9373,0,0,2483,0,0,0,0,0,0,0,389,175,19,195,13782,1949,843,4409,762,0,0,2775,1308,1658,78,1,3008,0,1503.188506,1316.259609,189,91394,1408606,1
2016,39370,9,2016,3,305.41424561,5,3.75,2,2,1,,,3,2,1,1,1,0000,41,8,4,4,3,1,0,0,1,1,0,1,1,1,1,2,0,1,5,2,2,1,1,1,2,1,0,0,2,1,,2,2,1,0,1900000,3,6,6,0,0,0,0,6,26935,20525,25566,6410,14933,25043,0,0,524,25043,0,524,0,0,0,18315,6727,0,0,0,0,524,0,0,0,0,0,0,0,0,5041,2984,1017,1040,21017,3748,1320,5416,1454,197,365,1156,5361,1272,729,1,7355,4851.1004712,2503.408995,0,0,661925,1238075,1
2016,39388,8,2016,3,159.7835083,2,2,1,,,,,,2,1,1,1,0000,41,8,4,4,3,0,1,1,1,1,0,1,1,0,2,2,0,2,3,2,2,1,1,1,2,2,0,0,2,1,1,2,2,1,1,1979939,2,5,5,0,0,0,0,10,28532,23166,28222,5366,8325,14959,6283,4388,2593,0,0,2593,0,0,0,0,0,0,14959,4388,0,0,2593,0,0,0,0,0,0,0,5056,2797,1424,835,13691,1488,531,5466,1201,0,0,1067,1198,2444,296,1,3473,0,3297.86984,0,175,,3479939,1
2016,39396,8,2016,3,438.39797974,3,2.65,2,1,,,,1,2,1,1,1,0000,41,8,4,4,3,0,1,1,1,1,0,1,1,0,0,1,0,1,4,2,2,1,1,2,2,2,0,0,2,1,,2,2,1,0,1800000,3,6,6,0,0,0,0,8,25193,19827,23673,5366,10065,23523,0,0,150,23523,0,150,0,0,0,12211,11312,0,0,0,0,150,0,0,0,0,0,0,0,0,3846,1986,899,961,15431,2842,861,5366,1085,43,0,280,349,4095,510,1,1549,0,1548.912871,0,0,839115,960885,1
2016,39404,9,2016,3,379.01586914,5,3.75,2,,,1,1,2,3,2,1,1,0000,41,8,4,4,3,0,1,1,1,1,1,1,1,1,2,6,1,1,6,2,2,1,1,1,2,1,2,1,2,1,1,2,2,1,1,2400000,3,5,5,0,0,0,0,8,33467,27307,39216,6160,28342,36103,2589,0,524,36103,0,524,0,0,0,33445,2658,0,0,0,0,524,0,0,0,0,0,0,0,0,11909,8085,2009,1815,34502,3882,591,5565,3524,0,1585,1412,2743,11844,3357,1,8186,6505.6253092,1680.370421,0,0,1021310,2878690,1
2016,39412,10,2016,4,258.4251709,3,2.65,3,,,,,,3,2,1,1,0000,41,8,4,4,3,0,1,1,1,1,0,1,1,1,1,2,0,2,5,2,2,1,1,1,2,1,1,0,2,1,1,2,2,1,0,2100000,3,7,7,0,0,0,0,10,42423,31060,40160,11363,35962,38666,0,0,1494,38666,0,1494,0,0,0,21644,14009,3013,0,0,0,0,0,0,0,1494,0,0,0,0,9100,5615,1768,1717,47000,4827,670,5506,2364,449,259,2131,269,30121,405,1,7275,0,1880.4145185,5394.284541,0,220924,1879076,1
2016,39420,8,2016,3,363.52243042,6,4.25,3,,1,1,,2,4,3,1,3,0000,41,8,4,4,3,0,1,1,1,1,1,1,1,0,1,2,0,5,4,2,2,1,1,2,1,2,2,0,2,1,1,2,2,1,0,1849288,3,6,6,0,0,0,0,7,32583,25629,31653,6954,32489,31315,0,0,337,31315,0,337,0,0,0,14261,15497,1558,0,0,0,337,0,0,0,0,0,0,0,0,6024,3291,1358,1375,39443,3109,560,5431,5544,0,647,2404,2470,9799,9481,1,9038,6912.0834052,2126.1829816,0,0,403605,1445683,2
2016,39438,10,2016,4,341.84628296,5,3.75,2,,,1,2,3,2,1,1,1,0000,41,8,4,4,3,1,0,0,1,2,0,1,1,0,1,5,0,0,5,2,2,1,1,1,2,1,1,0,2,1,,2,2,1,0,1800000,3,6,6,0,0,0,0,7,28137,21851,26765,6286,14230,26241,0,0,524,26241,0,524,0,0,0,6447,19794,0,0,0,0,524,0,0,0,0,0,0,0,0,4914,3453,657,804,19672,3651,1373,5366,2914,320,898,1081,2392,935,741,1,8790,7332.8877282,1457.4641406,0,0,685537,1114463,1
2016,39446,8,2016,3,279.6015625,3,2.65,1,1,1,,,2,1,,1,3,4000,31,3,4,3,4,1,0,0,0,1,0,1,1,0,1,1,0,1,4,2,2,1,2,1,2,2,1,0,2,1,,2,1,,0,,,2,2,1,0,2,2,1,4091,4091,4323,0,10621,667,0,997,2659,0,997,337,2322,0,0,0,0,0,667,0,0,337,0,0,0,0,0,0,0,0,232,0,159,73,10621,1610,650,2491,1347,0,238,396,2133,675,1083,1,4646,3234.0669808,1217.4112234,0,195,,0,5
2016,39453,8,2016,3,158.33937073,2,2,1,,,,,,2,1,1,1,4000,31,3,4,3,4,1,0,0,1,1,0,0,1,0,0,0,0,2,3,2,2,1,2,2,2,2,0,0,2,1,,2,1,,0,,,3,3,1,0,2,2,6,13834,13834,18316,0,11298,18316,0,0,0,18316,0,0,0,0,0,18316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4482,2765,909,808,11298,305,166,3089,910,0,0,108,970,5750,0,1,6353,5701.5080108,651.572204,0,0,,0,1
2016,39461,9,2016,3,403.03878784,6,4.25,2,2,2,,,4,2,1,1,1,4000,31,3,4,3,4,0,1,1,1,1,0,1,1,1,1,1,0,1,4,2,2,1,2,1,2,1,0,0,2,1,1,2,2,1,0,1300000,3,4,4,0,0,0,0,5,26809,23688,30027,3121,21718,29316,0,0,711,29316,0,711,0,0,0,20790,8525,0,0,0,0,711,0,0,0,0,0,0,0,0,6339,3783,1305,1251,24839,295,24,3280,1231,3494,581,919,6700,7268,1046,3,7663,4851.1004712,2812.0484602,0,0,260809,1039191,1
2016,39479,8,2016,3,316.64498901,3,2.65,3,,,,,,3,2,1,1,0000,61,6,2,3,2,0,1,1,0,2,1,1,1,0,2,2,0,4,8,2,2,1,1,1,2,1,0,0,2,1,1,2,2,1,1,2000000,4,7,6,0,0,0,0,10,52858,49999,58566,2859,23655,54427,3989,0,150,25419,0,150,0,0,0,0,17714,7706,29008,0,0,150,0,0,0,0,0,0,0,0,8567,2121,4044,2402,26514,2230,746,4055,2230,7226,478,639,3465,5052,394,3,7661,2850.7540054,2229.0628031,2439.683681,141,,3500000,1
2016,39487,8,2016,3,356.75622559,3,2.65,3,,,,,,3,2,1,1,0000,61,6,2,3,2,0,1,1,1,1,1,1,1,1,1,2,0,1,1,2,2,1,1,1,2,2,0,0,2,1,1,2,2,1,0,1200000,6,5,5,0,0,0,0,7,21068,17732,20055,3336,6543,18260,0,0,1795,976,0,1795,0,0,0,0,0,976,17284,0,0,0,1795,0,0,0,0,0,0,0,2323,0,1470,853,9879,205,0,3456,2113,0,0,1630,219,1242,1013,1,2332,0,2229.0628031,0,103,,1200000,1
2016,39495,8,2016,3,325.08105469,4,3.2,1,,,1,,1,3,1,2,1,0000,61,6,2,3,2,0,1,1,1,1,0,1,1,1,0,2,0,0,1,2,2,1,1,1,2,1,0,0,2,1,1,2,1,1,0,2000000,4,1,1,0,0,0,0,3,11263,9486,9922,1777,6890,3590,0,0,6332,3590,0,6332,0,0,0,3590,0,0,0,0,0,150,0,0,0,4787,0,0,0,1396,436,0,84,352,8667,1498,211,1777,1650,85,0,1421,865,1121,40,2,5695,2444.2959094,1680.370421,1316.259609,254,55874,1944126,1
2016,39503,8,2016,3,235.81858826,7,4.75,2,1,2,2,,5,2,1,1,1,0000,61,6,2,3,2,0,1,1,1,1,0,1,0,1,1,5,1,1,1,2,2,1,1,1,2,2,4,0,2,1,1,2,2,1,0,1000000,2,5,5,0,0,0,0,3,20800,16897,18149,3903,31898,16955,0,0,1194,16955,0,862,0,332,0,13070,3886,0,0,0,0,862,0,0,0,0,0,0,0,0,1252,0,560,692,35801,6866,1142,3588,1592,3024,965,180,13838,3426,1181,2,11357,8912.429871,2211.9161664,0,233,126733,873267,1
2016,39511,8,2016,3,390.15734863,5,3.75,2,,1,2,,3,2,1,1,1,0000,61,6,2,3,2,1,0,0,1,1,0,0,1,1,1,2,1,2,1,2,2,1,1,1,2,1,2,0,2,1,1,2,1,,0,,,3,3,1,0,2,2,5,21195,21195,23003,0,11682,22479,0,0,525,22479,0,525,0,0,0,17172,5307,0,0,0,0,525,0,0,0,0,0,0,0,0,1808,0,879,929,11682,4246,496,2093,892,110,258,584,642,2254,107,2,6418,4851.1004712,1423.1708668,0,144,278000,1222000,1
2016,39529,8,2016,3,302.69177246,5,3.75,2,1,,1,1,3,2,1,1,1,0000,61,6,2,3,2,0,1,1,1,1,0,1,1,0,0,2,0,1,1,2,2,1,1,2,2,1,2,0,2,1,1,2,1,1,0,1300000,2,6,4,0,0,0,0,4,19340,17116,18315,2224,14333,17791,0,0,525,17791,0,525,0,0,0,11723,6068,0,0,0,0,525,0,0,0,0,0,0,0,0,1199,0,518,681,16557,3337,1245,2224,2307,281,1540,716,478,2629,1801,1,7531,5678.3628902,1748.9569688,0,104,635243,664757,1
2016,39537,8,2016,3,82.209480286,2,2,1,,,,,,2,1,1,1,0000,61,6,2,3,2,1,0,0,1,1,0,0,1,0,0,0,0,2,2,2,2,1,1,2,2,2,0,0,2,1,,2,1,,0,,,3.5,3.5,1,0,2,2,4,9064,9064,9753,0,6440,9753,0,0,0,9753,0,0,0,0,0,9753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,309,380,6440,1911,0,997,593,282,397,70,166,1060,964,3,3534,2850.7540054,451.5281063,0,232,,0,1
2016,39545,8,2016,3,238.765625,1,1.25,0,,,,,,1,,1,1,0000,61,6,2,3,2,0,1,1,1,1,0,1,1,0,1,1,1,1,2,2,2,1,1,1,2,2,0,0,2,1,1,1,,1,0,800000,2,4,4,0,0,0,0,2,4311,1950,2053,2361,905,0,0,0,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,755,0,0,103,0,0,103,3266,306,0,2497,316,0,0,0,70,78,0,1,2455,0,971.6427605,1316.259609,167,31053,768947,1
2016,39552,8,2016,3,261.2098999,4,3.2,2,,1,1,,2,2,1,1,1,8300,44,0,3,5,5,0,1,1,1,1,1,1,1,1,1,5,1,2,1,2,2,1,1,1,2,1,2,1,2,1,1,2,2,1,0,3300000,2,5,5,0,0,0,0,9,42022,34119,48827,7903,25217,43847,0,0,4980,43847,0,4980,0,0,0,13638,30209,0,0,0,0,337,0,0,0,0,4643,0,0,0,14708,9978,2583,2147,33119,2350,598,6450,4621,231,4268,667,2111,11823,0,1,4457,3234.0669808,1223.126769,0,0,1463256,1836744,1
2016,39560,8,2016,3,373.5793457,5,3.75,4,,,1,1,2,3,2,1,1,8300,44,0,3,5,5,0,1,1,1,1,0,1,1,1,1,3,1,4,1,2,2,2,1,1,2,1,1,1,2,1,1,2,1,1,0,2200000,3,5,5,0,0,0,0,7,32489,26288,36136,6201,14570,33779,0,0,2357,33779,0,2357,0,0,0,27621,4718,1439,0,0,0,337,0,0,0,0,2020,0,0,0,9848,6481,1797,1570,20771,2024,1313,6251,1921,693,1788,795,4340,1230,415,1,8318,6414.8214806,1903.2767013,0,0,76000,2124000,1
2016,39578,7,2016,3,264.08370972,2,2,2,,,,,,2,1,1,1,5000,51,2,4,5,5,1,0,0,1,1,0,0,1,0,1,1,1,2,2,2,2,1,2,1,2,2,0,0,2,1,,2,2,,1,,,3,3,1,0,2,2,10,30876,30876,39694,0,23394,34190,5503,0,0,7841,0,0,0,0,0,0,7841,0,26350,0,0,0,0,0,0,0,0,0,0,0,8818,4704,2620,1494,23394,1763,236,10566,566,0,0,265,285,2491,7222,1,1995,0,1994.7254315,0,0,,1500000,1
2016,39586,8,2016,3,422.70718384,1,1.25,0,,,,,,1,1,,1,5000,51,2,4,5,5,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,1,2,2,2,2,0,0,2,1,1,1,,,0,,,2,2,1,0,2,2,2,3821,3821,3989,0,7172,0,0,0,3989,0,0,3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3989,0,0,0,168,0,22,146,7172,1531,327,3775,524,0,119,223,0,315,356,1,566,0,565.8390193,0,0,,0,1
2016,39594,8,2016,3,215.73875427,4,3.2,2,,2,,,2,2,1,1,1,6500,32,5,3,4,3,0,1,1,1,1,0,0,1,1,1,3,0,1,1,2,2,1,1,1,2,2,0,1,2,1,1,2,2,1,0,1130000,3,4,4,0,0,0,0,6,22018,18757,21662,3261,16112,21325,0,0,337,21325,0,337,0,0,0,11011,10313,0,0,0,0,337,0,0,0,0,0,0,0,0,2905,1309,745,851,19373,4214,488,4533,3159,32,546,479,2924,1771,1227,1,4474,3234.0669808,1240.2734059,0,0,847000,283000,1
2016,39602,8,2016,3,226.90188599,2,2,0,,,,,,2,1,1,1,6500,32,5,3,4,3,1,0,0,1,1,2,1,1,0,0,2,0,0,2,2,2,1,1,1,2,2,0,0,2,2,,2,1,1,0,1300000,3,5,5,0,0,0,0,7,15465,11374,12166,4091,5221,0,0,6183,5983,0,0,3889,2094,0,0,0,0,0,0,6183,0,0,3889,0,0,0,0,0,0,0,792,402,0,390,9312,1295,212,4157,622,143,0,1199,397,1147,141,2,8026,0,3863.708859,4078.024932,84,,1300000,1
2016,39610,8,2016,3,273.93161011,5,3.75,4,,,,2,2,3,1,2,1,8400,44,4,3,5,4,1,0,0,1,1,1,1,1,1,1,5,0,2,5,2,2,1,1,1,2,1,1,0,2,1,1,2,2,1,0,1800000,2,5,5,0,0,0,0,7,32329,27816,31915,4513,16722,29783,0,0,2132,29783,0,2132,0,0,0,5516,0,24267,0,0,0,337,0,0,0,1795,0,0,0,0,4099,2094,904,1101,21235,1943,995,4513,1735,2290,2285,398,439,6374,263,2,8202,4888.5918188,1874.6989731,1438.8236437,0,506289,1293711,1
