s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_3,nefashot4_5,nefashot6_11,nefashot12_15,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,value_car,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,dirotBaalutLoGarim,religion
2014,6361,3,2014,1,224.69610596,2,2,0,,,,,,2,1,1,1,6500,32,5,,3,4,3,0,1,1,1,1,0,1,1,1,1,2,0,0,1,2,2,1,2,2,0,0,2,2,1,1,1,0,1,2,1100000,3,4,4,0,0,0,0,4,9423,6397,7014,3026,3361,0,0,4509,2505,0,0,2505,0,0,0,0,0,0,0,4509,0,0,0,0,0,2505,0,0,0,617,451,63,103,6387,342,136,3026,1121,0,0,924,309,529,0,2,0,1
2014,6379,3,2014,1,243.34680176,3,2.65,1,,,,,,3,1,2,1,6500,32,5,,3,4,3,1,0,0,1,1,1,1,1,0,1,4,1,1,3,2,2,1,2,1,0,0,2,1,1,2,,0,1,2,1128044,2,4,4,0,0,0,0,9,26491,23465,25096,3026,11727,4308,0,10293,10494,4308,274,7575,2585,334,0,4308,0,0,0,10020,0,0,3834,0,0,0,0,0,0,1631,1239,2,390,14753,1460,530,3126,5662,843,75,2368,336,352,0,1,0,1
2014,6387,3,2014,1,192.84660339,3,2.65,1,,,,1,1,2,1,1,1,6500,32,5,,3,4,3,0,1,1,1,1,0,1,1,1,1,2,0,2,5,2,2,1,2,1,0,1,2,1,,2,1,0,1,2,1650000,3,5,4,0,0,0,0,5,15454,12225,12565,3229,13584,2405,0,0,10160,0,0,10160,0,0,0,0,0,0,2405,0,0,140,0,0,0,6914,0,0,3106,340,0,162,178,16813,3427,597,3359,1862,1114,0,1130,1383,2609,1332,1,0,1
2014,6395,3,2014,1,167.07749939,6,4.25,2,2,,,,3,3,1,2,1,6500,32,5,,3,4,3,1,0,0,0,2,0,0,1,0,0,2,1,1,0,2,2,1,2,1,0,0,2,1,1,2,,0,1,2,1128044,2,4,4,0,0,0,0,4,18318,15292,15695,3026,6964,6757,0,0,8938,6757,0,8938,0,0,0,4308,0,2449,0,0,0,421,0,0,0,0,0,0,8517,403,0,34,369,9990,3216,146,3026,835,190,352,98,975,655,497,3,0,1
2014,6403,3,2014,1,386.55441284,2,2,1,,,,,,2,1,1,1,6500,32,5,,3,4,3,0,1,1,1,1,0,0,1,0,1,2,1,2,1,2,2,1,2,2,0,0,2,1,2,1,,0,1,1,820828,3,3,3,0,0,0,0,8,18278,15712,16508,2566,10929,5770,100,4797,5841,5770,4797,5841,0,0,0,5770,0,0,0,0,0,0,2234,0,0,0,0,0,0,796,596,5,195,13495,1695,334,2566,6489,193,62,784,1018,281,74,1,2,1
2014,6635,3,2014,1,294.96429443,3,2.65,2,,,1,,1,2,1,1,3,0000,24,6,1,3,2,2,0,1,1,1,1,0,0,1,1,1,3,0,1,1,2,2,1,2,1,0,0,2,1,1,2,1,0,,2,,,3,3,1,0,2,2,6,16877,16877,18795,0,14650,18655,0,0,140,18655,0,140,0,0,0,15520,3135,0,0,0,0,140,0,0,0,0,0,0,0,1918,366,746,806,14650,2783,456,1002,787,172,322,428,823,6787,1091,1,0,2
2014,6643,3,2014,1,262.49880981,4,3.2,2,1,1,,,2,2,1,1,2,0000,25,9,,2,3,2,0,1,1,1,1,0,0,1,0,1,2,1,1,0,2,2,2,2,2,0,0,1,2,,2,,0,1,2,1400000,4,4,4,0,0,0,0,4,16193,14277,16424,1916,6141,16143,0,0,281,15173,0,281,0,0,0,11472,3700,0,971,0,0,281,0,0,0,0,0,0,0,2147,1074,464,609,8057,925,321,1916,730,0,1158,381,421,1026,1179,2,0,3
2014,6650,3,2014,1,176.36340332,6,4.25,1,1,1,2,,4,2,1,1,2,0000,25,9,,2,3,2,0,2,1,1,1,1,0,1,1,1,2,0,1,0,2,2,2,2,1,2,0,1,2,,2,2,0,1,2,1300000,4,4,4,0,0,0,0,2,10927,9011,10167,1916,14313,9606,0,0,561,9606,0,561,0,0,0,9606,0,0,0,0,0,561,0,0,0,0,0,0,0,1156,464,315,377,16229,2400,589,1916,1445,743,1203,403,647,6187,695,3,0,3
2014,6668,1,2014,1,496.45309448,6,4.25,3,1,,,,1,5,3,2,1,0000,24,6,1,3,2,2,0,1,1,2,2,1,1,2,1,1,5,0,3,4,2,2,1,2,2,1,0,2,1,1,2,2,0,1,2,1750000,2,7,7,0,0,0,0,8,37766,33293,37244,4473,21338,24122,0,4626,8496,24122,0,8496,0,0,0,10294,0,13829,0,4626,0,140,0,0,0,0,1395,0,6961,3951,1952,892,1107,25811,3570,2408,4473,3161,3470,199,1478,2718,2070,2264,3,0,1
2014,6676,1,2014,1,216.56280518,4,3.2,2,,,,1,1,3,1,2,1,0000,24,6,1,3,2,2,1,0,0,1,1,0,0,1,0,1,4,0,3,1,2,2,1,2,2,1,0,2,1,1,2,,0,1,2,650000,3,3.5,3.5,0,0,0,0,4,15117,12397,13394,2720,6030,9340,0,0,4054,9340,0,4054,0,0,0,372,0,8968,0,0,0,140,0,0,0,0,3915,0,0,997,350,299,348,8750,2249,865,2720,759,547,319,186,332,636,137,1,0,1
2014,6684,2,2014,1,238.4414978,3,2.65,0,,,,,,3,2,1,1,0000,24,6,1,3,2,2,1,0,1,0,2,0,0,0,1,1,0,1,1,0,2,2,2,2,2,0,0,1,2,,1,,0,,2,,,3,3,1,0,2,2,1,6194,6194,6398,0,4806,0,0,0,6398,0,0,4499,1899,0,0,0,0,0,0,0,0,0,0,0,0,2199,0,2299,0,204,0,0,204,4806,1090,203,2007,481,110,401,0,62,141,312,1,0,1
2014,6692,1,2014,1,748.38897705,2,2,1,,,,,,2,1,1,1,0000,24,6,1,3,2,2,0,1,1,0,1,0,0,1,0,1,2,1,1,1,2,2,1,2,2,0,0,2,1,,2,,0,,1,,,2,2,1,0,2,2,7,14960,14960,21531,0,32721,21252,0,0,279,0,0,279,0,0,0,0,0,0,21252,0,0,279,0,0,0,0,0,0,0,6571,3377,2155,1039,32721,1728,237,2063,301,34,259,598,22766,3676,1059,2,1,1
2014,6700,2,2014,1,229.75450134,1,1.25,0,,,,,,1,,1,2,0000,25,9,,2,3,3,1,0,0,1,1,1,0,1,0,0,1,0,0,1,2,2,2,2,2,0,0,1,2,1,1,,0,1,2,359426,4,2,2,0,0,0,0,3,4278,2674,2776,1604,4077,0,0,0,2776,0,0,2776,0,0,0,0,0,0,0,0,0,0,2776,0,0,0,0,0,0,102,0,0,102,5681,976,276,1604,840,160,677,382,138,121,507,2,0,2
2014,6718,2,2014,1,348.98239136,2,2,1,,,,,,2,1,1,1,0000,24,6,1,3,2,2,0,1,1,0,1,0,0,1,1,0,2,1,3,2,2,2,1,2,1,1,0,2,1,1,2,1,0,1,2,1026545,2,4,4,0,0,0,0,7,16241,9158,11086,7083,9238,11086,0,0,0,11086,0,0,0,0,0,11086,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,887,486,555,16321,2346,485,2720,855,433,0,1775,1739,4739,1228,1,0,1
2014,6726,2,2014,1,258.59658813,5,3.75,0,1,,2,,3,2,1,1,1,0000,24,6,1,3,2,2,0,1,1,1,1,0,0,1,1,0,2,1,0,1,2,2,2,2,1,0,0,2,2,,2,1,0,,2,,,4,4,1,0,2,2,1,1404,1404,1569,0,7268,0,0,0,1569,0,0,420,1150,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,165,0,63,102,7268,1201,358,2513,114,46,0,62,35,1578,1360,1,0,1
2014,6734,1,2014,1,190.81910706,5,3.75,1,,1,1,1,3,2,1,1,1,0000,31,6,,3,3,3,0,1,1,1,1,0,0,1,0,0,4,0,1,2,2,2,1,2,1,2,0,2,1,1,2,1,0,1,2,1200000,3,5,5,0,0,0,0,3,12663,9310,10712,3353,3950,10294,0,0,419,10294,0,419,0,0,0,10294,0,0,0,0,0,419,0,0,0,0,0,0,0,1402,616,372,414,7303,646,188,3353,957,0,0,250,1045,864,0,1,0,1
2014,6742,1,2014,1,313.44958496,4,3.2,3,,,,1,1,3,1,2,1,0000,31,6,,3,3,3,0,1,1,1,1,0,0,1,0,1,4,3,3,4,2,2,1,2,1,1,1,2,1,1,2,1,0,1,2,1500000,2,4.5,4.5,0,0,0,0,6,20434,17081,19625,3353,22934,19485,0,0,140,19485,0,140,0,0,0,5563,12717,1205,0,0,0,140,0,0,0,0,0,0,0,2544,1096,601,847,26287,3691,910,3353,1587,1591,240,664,577,13586,87,1,0,1
2014,6759,1,2014,1,405.76098633,3,2.65,3,,,,,,3,2,1,1,0000,24,6,1,3,2,2,0,1,1,1,1,0,1,1,1,1,3,1,2,4,2,2,1,2,1,2,1,2,1,1,2,1,0,1,2,2000000,2,5,5,0,0,0,0,8,25761,21288,25547,4473,7307,25547,0,0,0,18916,0,0,0,0,0,14878,4038,0,6631,0,0,0,0,0,0,0,0,0,0,4259,2060,1199,1000,11780,1987,561,4473,1652,140,0,598,527,1575,267,1,0,1
2014,6767,1,2014,1,255.91670227,4,3.2,2,2,,,,2,2,1,1,1,0000,31,6,,3,3,3,0,1,1,1,1,0,0,1,1,0,3,1,0,1,2,2,1,2,1,1,0,2,2,,2,1,0,1,2,550000,3,4,4,0,0,0,0,4,16278,13697,14962,2581,29048,9025,0,0,5936,9025,0,5936,0,0,0,8703,322,0,0,0,0,279,0,0,0,0,0,0,5657,1265,519,278,468,31629,3630,446,3876,642,11860,1116,560,4687,2150,2661,2,0,1
2014,6775,2,2014,1,1398.5649414,1,1.25,1,,,,,,1,1,,1,0000,24,6,1,3,2,2,0,1,1,1,1,0,0,1,0,0,1,0,2,1,2,2,2,2,2,2,1,2,1,1,1,,0,,2,,,3,3,1,0,2,2,3,4570,4024,4183,546,11499,3118,0,0,1065,3118,0,1065,0,0,0,3118,0,0,0,0,0,0,0,0,0,0,1065,0,0,159,0,18,141,11499,1157,0,2010,540,127,0,75,4557,1726,1306,1,0,1
2014,6783,2,2014,1,263.84631348,2,2,0,,,,,,2,1,1,1,9100,24,5,1,3,2,2,1,0,0,1,1,0,0,1,0,1,1,0,0,1,2,2,1,2,2,0,0,2,2,1,2,,0,1,2,760835,3,3.5,3.5,0,0,0,0,4,8534,5250,5530,3284,4210,0,0,1432,4099,0,1432,4099,0,0,0,0,0,0,0,0,0,0,4099,0,0,0,0,0,0,280,0,0,280,7494,600,215,5231,361,158,0,251,301,344,33,5,0,1
2014,6791,1,2014,1,262.64550781,2,2,0,,,,,,2,1,1,1,0000,31,6,,3,3,3,0,1,1,1,1,0,0,1,1,0,2,0,3,1,2,2,2,2,2,1,0,2,1,,2,1,0,,1,,,4,4,1,0,2,2,1,-162,-162,0,0,12822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,61,101,12822,3329,659,3913,1034,1033,0,251,159,2348,95,1,1,1
2014,6809,1,2014,1,434.0703125,2,2,2,,,,,,2,1,1,1,0000,31,6,,3,3,3,1,0,0,1,1,0,1,1,0,1,2,0,2,1,2,2,1,1,2,1,0,2,1,,2,1,0,,2,,,3,3,1,0,2,2,8,17314,16189,18897,1125,10709,18897,0,0,0,18897,0,0,0,0,0,11839,7058,0,0,0,0,0,0,0,0,0,0,0,0,2708,1338,626,744,11573,1646,0,2764,816,654,828,558,2514,1786,7,2,0,1
2014,6817,1,2014,1,325.87631226,2,2,0,,,,,,2,1,1,1,0000,31,6,,3,3,3,1,0,0,1,1,0,0,1,0,1,1,0,0,1,2,2,2,2,2,0,0,1,2,1,1,,0,,2,,,2,2,1,3,1,2,2,5692,4170,4271,1522,2725,0,0,0,4271,0,0,4271,0,0,0,0,0,0,0,0,0,0,4271,0,0,0,0,0,0,101,0,0,101,4248,739,518,1628,386,228,0,93,18,550,87,1,0,1
2014,6825,1,2014,1,436.55578613,1,1.25,0,,,,,,1,,1,1,0000,31,6,,3,3,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,2,2,2,2,1,1,0,2,1,1,1,,0,1,2,517764,3,3,3,0,0,0,0,4,5363,3279,3605,2084,2587,0,0,2076,1528,0,0,1528,0,0,0,0,0,0,0,2076,0,0,1528,0,0,0,0,0,0,326,135,0,191,4671,494,177,2084,317,50,70,70,974,370,64,2,0,1
2014,18,2,2014,1,230.61669922,2,2,0,,,,,,2,1,1,1,6600,53,4,,3,5,5,1,0,0,1,1,1,1,1,1,1,3,0,1,6,2,2,1,2,2,0,0,2,1,1,2,1,0,1,2,688325,2,0.5,0.5,0,0,0,0,9,23418,20803,24158,2615,8463,0,1405,18949,3804,0,0,3804,0,0,0,0,0,0,0,18949,0,0,3804,0,0,0,0,0,0,3355,2969,0,386,11078,1452,717,2724,2477,43,0,960,869,1792,44,1,0,1
2014,26,2,2014,1,481.66119385,2,2,2,,,,,,2,1,1,3,6600,53,4,,3,5,5,1,0,0,1,1,0,0,1,0,1,2,0,1,1,2,2,1,2,1,0,0,2,1,1,2,1,0,1,2,1000000,3,3.5,3.5,0,0,0,0,8,16614,12584,13776,4030,5490,13776,0,0,0,13776,0,0,0,0,0,8164,5612,0,0,0,0,0,0,0,0,0,0,0,0,1192,448,259,485,9520,1584,305,4030,677,260,0,1432,315,880,37,1,0,2
2014,34,2,2014,1,190.07429504,4,3.2,2,,1,1,,2,2,1,1,1,5000,51,2,,4,5,5,0,1,1,1,1,0,0,1,1,1,1,1,1,1,2,2,1,2,1,1,0,2,1,1,2,1,0,1,2,1200000,3,2,2,0,0,0,0,5,17041,13437,13935,3604,6428,10156,0,0,3779,10156,3499,280,0,0,3499,3470,6686,0,0,0,0,280,0,0,0,0,0,0,0,498,0,132,366,10032,1200,512,3604,732,852,677,505,132,609,1209,1,0,1
2014,42,2,2014,1,220.58569336,1,1.25,0,,,,,,1,,1,1,5000,51,2,,4,5,5,0,0,1,0,1,0,0,0,0,1,1,0,0,1,2,2,1,2,2,0,0,2,2,1,1,,0,,2,,,1,1,1,0,1,2,1,2697,2697,2799,0,2729,0,0,0,2799,0,0,2799,0,0,0,0,0,0,0,0,0,0,2799,0,0,0,0,0,0,102,0,0,102,2729,907,373,281,178,22,13,536,307,52,61,6,0,1
2014,59,2,2014,1,266.14498901,2,2,2,,,,,,2,1,1,1,5000,51,2,,4,5,5,1,0,0,1,1,1,0,1,1,1,1,0,1,1,2,2,2,2,2,0,0,2,1,1,2,2,0,1,2,2036265,2,3.5,3.5,0,0,0,0,9,20257,14191,14930,6066,4957,8763,0,2149,4019,3662,0,4019,0,0,0,0,3662,0,5100,2149,0,0,4019,0,0,0,0,0,0,739,0,353,386,11023,824,613,6066,857,22,0,259,88,2264,31,4,0,1
2014,67,2,2014,1,259.05081177,3,2.65,2,,,,1,1,2,1,1,1,5000,51,2,,4,5,5,1,0,0,1,1,0,0,1,0,1,0,0,4,1,2,2,2,2,2,4,0,2,1,1,2,2,0,,2,,,2.5,2.5,1,0,2,2,2,8510,8510,10239,0,12040,10099,0,0,140,9997,0,140,0,0,0,9997,0,0,102,0,0,140,0,0,0,0,0,0,0,1729,768,495,466,12040,2682,652,2508,1369,26,150,679,0,3677,296,1,0,1
2014,75,2,2014,1,191.10279846,7,4.75,3,,1,1,1,3,4,1,3,1,5000,51,2,,4,5,5,0,1,1,1,1,1,0,1,0,1,0,0,1,4,2,2,2,2,2,0,0,2,2,1,2,1,0,1,2,2850751,3,4,4,0,0,0,0,4,20565,14499,15462,6066,14611,12843,0,0,2619,12843,0,2619,0,0,0,5711,877,6255,0,0,0,420,0,0,0,2199,0,0,0,963,163,170,630,20677,2620,71,6066,612,0,0,131,10002,1004,172,4,0,1
2014,83,2,2014,1,392.49411011,2,2,0,,,,,,2,1,1,1,6600,53,4,,3,5,5,1,0,0,1,1,0,0,1,0,0,1,0,0,1,2,2,1,2,2,0,0,2,2,1,,,0,,2,,,3,3,1,0,2,2,2,6185,6185,6452,0,5646,0,0,0,6452,0,1053,4399,0,1000,1053,0,0,0,0,0,0,0,4399,0,0,0,0,0,0,267,0,63,204,5646,754,505,3518,486,0,0,257,19,107,0,2,0,1
2014,91,2,2014,1,465.77780151,6,4.25,2,1,1,1,,3,3,2,1,1,6600,53,4,,3,5,5,1,0,0,1,1,0,0,1,1,0,3,0,2,4,1,2,1,2,1,0,0,2,1,1,2,1,0,1,2,1400000,2,4,4,0,0,0,0,5,25563,21533,25952,4030,12569,23225,0,0,2727,23225,0,2727,0,0,0,16386,6839,0,0,0,0,420,2307,0,0,0,0,0,0,4419,2348,920,1151,16599,2101,173,4183,2993,22,231,1598,3676,1567,55,2,0,1
2014,109,2,2014,1,315.61938477,4,3.2,3,,,,,1,3,2,1,1,6600,53,4,,3,5,5,1,0,0,1,1,0,0,1,0,1,2,1,2,1,2,2,1,2,2,2,0,1,1,2,1,1,0,,2,,,2.5,2.5,1,0,2,2,6,21255,21255,25904,0,15390,25764,0,0,140,25764,0,140,0,0,0,8547,16152,1064,0,0,0,140,0,0,0,0,0,0,0,4649,2444,1040,1165,15390,1156,165,2815,1059,540,2909,438,3804,2504,0,1,0,1
2014,216,3,2014,1,311.98269653,3,2.65,0,1,,,,1,2,,2,1,0000,44,6,2,3,4,3,1,0,0,1,1,0,0,1,0,0,1,1,0,0,2,2,2,1,2,0,0,2,2,1,1,,0,,2,,,3,3,1,0,1,2,1,6113,6113,6319,0,6275,0,0,0,6319,0,0,6319,0,0,0,0,0,0,0,0,0,140,2806,0,0,3373,0,0,0,206,0,0,206,6275,1427,165,41,1064,445,786,150,280,589,1328,2,0,1
2014,224,3,2014,1,155.05290222,2,2,1,,,,,,2,1,1,1,0000,44,6,2,3,4,3,0,1,1,1,2,1,0,1,1,1,3,0,1,1,2,2,2,2,2,0,0,2,2,1,2,,0,1,2,1150000,3,4,4,0,0,0,0,5,10950,7608,8016,3342,13342,4409,0,0,3607,4409,0,3607,0,0,0,4409,0,0,0,0,0,0,3607,0,0,0,0,0,0,408,0,18,390,16684,1388,705,3342,752,5837,71,1170,168,2736,514,3,0,1
2014,232,3,2014,1,236.98550415,3,2.65,2,1,,,,1,2,1,1,1,0000,44,6,2,3,4,3,0,1,1,1,1,0,0,1,0,0,3,1,2,0,2,2,1,2,2,0,0,2,2,,2,1,0,1,2,1400000,2,4,4,0,0,0,0,6,16418,13076,14381,3342,21295,14240,0,0,140,14240,0,140,0,0,0,8695,5545,0,0,0,0,140,0,0,0,0,0,0,0,1305,514,284,507,24637,867,65,3342,1048,8405,1102,40,4253,2828,2688,2,0,1
2014,240,3,2014,1,145.12480164,2,2,2,,,,,,2,1,1,1,0070,61,12,3,3,4,3,1,0,0,1,1,0,0,1,0,0,1,1,3,1,2,2,1,2,2,0,0,2,1,1,2,2,0,1,2,1366569,1,4,4,0,0,0,0,10,29988,20127,24402,9861,11797,22799,0,0,1603,22799,0,1603,0,0,0,6218,0,16580,0,0,0,0,0,1603,0,0,0,0,0,4275,2460,881,934,21658,2668,331,3557,1613,74,372,125,2144,9872,903,1,0,1
2014,257,3,2014,1,114.28859711,1,1.25,1,,,,,,1,,1,1,0070,61,12,3,3,4,3,1,0,0,1,1,0,0,0,1,0,1,0,1,0,2,2,1,2,2,0,0,2,2,,1,,0,,2,,,2,2,1,0,2,2,3,4681,4681,4801,0,4232,1139,0,0,3662,1139,0,2806,857,0,0,1139,0,0,0,0,0,0,2806,0,0,0,0,0,0,120,0,17,103,4232,216,0,2506,284,0,0,106,858,262,0,1,0,1
2014,265,3,2014,1,327.36300659,6,4.25,2,1,1,2,,4,2,1,1,1,8300,44,0,,3,5,5,0,1,1,1,1,0,1,1,1,1,4,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,0,1,2,1800000,3,5,5,0,0,0,0,5,25724,18858,21926,6866,11865,18860,0,0,3066,18860,0,3066,0,0,0,14158,4702,0,0,0,0,561,0,0,0,2505,0,0,0,3068,1664,653,751,18730,1875,791,6060,1352,157,540,783,2052,3896,1224,3,0,1
2014,273,3,2014,1,353.91711426,2,2,0,,,,,,2,1,1,1,8300,44,0,,3,5,5,1,0,0,1,1,0,1,1,0,1,1,0,0,1,2,2,1,2,2,0,0,2,2,1,1,,0,1,2,1559695,2,4,4,0,0,0,0,4,9755,5880,6425,3875,4485,0,0,2385,4040,0,0,4040,0,0,0,0,0,0,0,2385,0,0,4040,0,0,0,0,0,0,545,155,0,390,8360,1488,539,3875,1196,175,87,261,231,508,0,2,0,1
2014,281,3,2014,1,244.96020508,3,2.65,2,,,,,,3,2,1,1,8300,44,0,,3,5,5,0,1,1,1,1,0,1,1,0,1,3,1,3,1,2,2,1,2,1,1,0,2,1,,2,2,0,1,2,2000000,2,4,4,0,0,0,0,9,31093,27218,34717,3875,28426,26523,2204,4452,1538,26523,0,1538,0,0,0,3771,22752,0,0,4452,0,0,1538,0,0,0,0,0,0,7499,4709,1457,1333,32301,2526,1058,4463,2024,0,0,3933,6336,9063,2899,1,0,1
2014,299,3,2014,1,109.07379913,3,2.65,2,,1,,,1,2,1,1,3,5000,51,2,,4,5,5,0,1,1,1,1,0,0,1,0,1,1,1,2,0,2,2,2,2,2,1,0,2,1,,2,1,0,,2,,,3,3,1,0,2,2,4,11615,11615,12132,0,11937,11992,0,0,140,11992,0,140,0,0,0,5965,6026,0,0,0,0,140,0,0,0,0,0,0,0,517,0,124,393,11937,1307,144,3010,796,0,231,276,586,5588,0,1,0,2
2014,307,3,2014,1,197.95849609,7,4.75,1,2,,3,,5,2,1,1,1,0000,70,6,,1,3,2,1,0,0,1,1,1,0,1,1,1,0,0,0,1,2,2,2,2,2,0,0,2,2,1,2,,0,1,2,1200000,2,4,4,0,0,0,0,2,11728,8147,8400,3581,10481,845,0,0,7555,845,0,3206,4349,0,0,845,0,0,0,0,0,701,0,0,0,2505,0,0,0,253,0,17,236,14062,3614,706,4206,1054,1643,288,187,1160,473,731,4,0,1
2014,315,3,2014,1,195.77900696,6,4.25,2,1,,2,1,4,2,1,1,1,0000,70,6,,1,3,2,0,1,1,0,1,1,0,1,1,0,0,0,1,1,2,2,2,2,1,0,0,2,1,2,2,1,0,1,2,1200000,2,4,4,0,0,0,0,2,12676,9071,9825,3605,7142,8341,0,0,1485,6437,0,733,751,0,0,6437,0,0,1904,0,0,733,0,0,0,0,0,0,0,754,208,255,291,10723,1105,237,3725,912,92,155,275,2763,1163,296,4,0,1
2014,323,3,2014,1,214.69549561,3,2.65,1,1,,,,1,2,1,1,1,0000,70,6,,1,3,2,1,0,0,1,1,0,0,1,1,2,0,0,1,2,2,2,2,2,2,0,0,2,2,,2,,0,,1,,,3,3,1,0,2,2,1,4708,4708,4982,0,5413,1936,1904,0,1142,1936,0,140,1002,0,0,1936,0,0,0,0,0,140,0,0,0,0,0,0,0,274,0,38,236,5413,522,67,2405,573,34,289,27,928,268,299,4,1,1
2014,331,3,2014,1,175.82499695,7,4.75,1,2,1,2,,5,2,1,1,1,0000,70,6,,1,3,2,1,0,0,1,1,0,0,1,1,1,0,0,0,3,2,2,2,2,2,0,0,2,2,1,2,,0,1,2,1200000,2,4,4,0,0,0,0,2,13240,9659,10021,3581,7998,5811,0,0,4210,5811,0,701,3509,0,0,5811,0,0,0,0,0,701,0,0,0,0,0,0,0,362,0,71,291,11579,1275,141,3581,1403,1870,179,678,1635,405,413,4,0,1
2014,349,3,2014,1,69.411201477,4,3.2,1,2,,,,2,2,1,1,1,0000,70,6,,1,3,2,1,0,0,1,1,0,0,1,1,0,0,0,1,2,2,2,2,2,2,0,0,2,1,1,2,,0,,2,,,4,3,1,0,2,2,2,8899,8899,9173,0,10451,3482,3607,0,2084,3482,0,281,1804,0,0,3482,0,0,0,0,0,281,0,0,0,0,0,0,0,274,0,38,236,10451,1342,185,2656,1686,157,0,1424,532,1552,917,4,0,1
2014,356,3,2014,1,140.51449585,4,3.2,1,2,,,,2,2,1,1,1,0000,70,6,,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,2,2,2,2,0,0,2,2,,2,,0,1,,1000000,3,3,3,0,0,0,0,3,11305,8888,9184,2417,6069,4895,0,0,4290,4895,0,281,4009,0,0,4895,0,0,0,0,0,281,0,0,0,0,0,0,0,296,0,41,255,8486,678,183,2490,837,2180,684,269,531,289,346,4,0,1
2014,364,3,2014,1,214.69549561,3,2.65,1,1,,,,1,2,1,1,1,0000,70,6,,1,3,2,0,1,1,1,1,0,0,1,1,0,0,0,0,1,2,2,2,2,1,0,0,2,2,,2,,0,1,2,950000,3,3,3,0,0,0,0,3,9195,6778,7126,2417,3472,4981,0,0,2144,4981,0,140,2004,0,0,4981,0,0,0,0,0,140,0,0,0,0,0,0,0,348,0,73,275,5889,347,134,3283,1330,190,0,123,62,420,0,4,0,1
2014,372,3,2014,1,137.55110168,10,6,2,2,1,3,2,8,2,1,1,1,0000,70,6,,1,3,2,0,1,1,1,1,1,0,1,1,1,0,0,1,2,2,2,2,2,2,0,0,2,1,1,2,,0,1,2,1400000,1,4,4,0,0,0,0,1,9842,6261,6709,3581,7907,4384,0,0,2325,3933,0,1122,1202,0,0,845,3088,0,451,0,0,1122,0,0,0,0,0,0,0,448,0,182,266,11488,1914,302,3581,1404,364,516,737,1889,763,19,4,0,1
2014,380,2,2014,1,361.93499756,2,2,0,,,,,,2,1,1,1,0000,42,8,,4,5,4,0,1,1,1,1,0,1,1,1,1,2,1,1,0,2,2,2,1,1,0,0,2,1,1,2,1,0,1,2,2000000,2,4,4,0,0,0,0,8,17910,13158,13873,4752,6832,0,2399,5061,6413,0,0,4563,1849,0,0,0,0,0,0,5061,0,0,4563,0,0,0,0,0,0,715,329,0,386,11584,1148,500,4831,1151,998,312,417,634,1584,10,1,0,1
2014,398,2,2014,1,232.34339905,5,3.75,2,,,1,1,3,2,1,1,1,0000,42,8,,4,5,4,0,1,1,0,1,0,0,1,1,1,3,0,2,4,2,2,1,2,2,1,0,2,1,1,2,2,0,1,2,2200000,2,5,5,0,0,0,0,8,34890,28379,40261,6511,20566,39841,0,0,420,18848,0,420,0,0,0,8384,10463,0,20993,0,0,420,0,0,0,0,0,0,0,11882,7364,2729,1789,27077,2761,844,6675,2283,246,2357,1687,4626,5102,496,1,0,1
2014,406,2,2014,1,184.98629761,5,3.75,3,,,1,,2,3,2,1,1,0000,42,8,,4,5,4,0,1,1,1,1,0,1,1,1,1,1,0,2,1,2,2,1,2,2,3,0,2,1,1,2,2,0,1,2,2000000,2,6,6,0,0,0,0,8,36364,29853,40586,6511,22169,40306,0,0,280,40306,0,280,0,0,0,28368,11521,417,0,0,0,280,0,0,0,0,0,0,0,10733,6856,2086,1791,28680,6241,567,6695,1899,338,575,1119,3433,7297,515,1,0,1
