s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_3,nefashot4_5,nefashot6_11,nefashot12_15,nefashotad18,yeladim0_1,yeladim2_4,yeladim5_9,yeladim10_14,yeladim15_17,nefashot18up,men18up,women18up,religion,nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,cable_tv,digital__receiver,satellite_dish,internet,phones,cell_phones,cars,value_car,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39
2013,73171,11,2013,4,225.5933075,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,8300,44,0,,3,5,5,0,1,1,1,1,0,1,1,0,1,2,0,2,3,2,2,1,2,2,1,1,2,1,0,1,2,1245388,3,3,3,0,0,0,0,10,27551,24202,35475,3349,14943,33194,0,0,2281,33194,0,2281,0,0,0,32897,0,298,0,0,0,0,0,2281,0,0,0,0,0,11273,7772,1956,1545,18217,1877,660,3360,832,64,0,823,433,9569,600
2013,73189,11,2013,4,100.29190063,3,2.65,2,,,,,,0,0,0,0,0,3,2,1,1,0,0000,62,6,3,2,3,2,1,0,0,1,2,0,0,1,0,1,0,0,1,2,2,2,2,2,2,2,1,2,1,0,1,2,1000000,1,5,5,0,0,0,0,6,17134,13629,15631,3505,5284,13482,0,0,2149,1086,0,2149,0,0,0,0,1086,0,12396,0,0,0,1488,0,0,0,662,0,0,2002,0,1192,810,8789,623,321,3505,909,21,21,0,10,3344,35
2013,73197,11,2013,4,476.33288574,3,2.65,3,,,,,,0,0,0,0,0,3,1,2,1,0,8300,44,0,,3,5,5,1,0,0,1,1,0,0,1,0,1,3,1,2,1,2,2,1,2,2,1,1,2,1,0,1,2,700000,3,3,3,0,0,0,0,6,17579,14305,15249,3274,12280,12472,0,0,2777,12472,0,2777,0,0,0,3771,0,8702,0,0,0,0,2777,0,0,0,0,0,0,944,208,162,574,15554,2354,629,3274,721,860,1042,386,3700,1523,1065
2013,73205,11,2013,4,243.36050415,6,4.25,3,,1,,1,2,0,0,1,1,0,4,2,2,1,0,8300,44,0,,3,5,5,0,1,1,1,2,0,0,1,1,1,4,0,4,1,2,2,1,2,2,1,,2,1,0,2,1,,,4.5,4.5,1,3,2,2,5,23089,22692,25576,397,20518,21975,0,0,3601,21975,0,2907,694,0,0,9864,11417,694,0,0,0,278,2629,0,0,0,0,0,0,2884,1123,797,964,20915,3749,1460,4372,1824,124,159,1425,4096,1954,1752
2013,73213,11,2013,4,200.08709717,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,5000,51,2,,4,5,5,1,0,0,1,1,0,0,1,0,0,1,0,2,1,2,2,2,1,2,1,,2,1,0,2,2,,,2.5,2.5,1,0,2,2,10,25966,23798,31833,2168,17905,31833,0,0,0,31833,0,0,0,0,0,23801,8032,0,0,0,0,0,0,0,0,0,0,0,0,8035,5108,1535,1392,20073,1312,922,5316,1235,28,26,120,1858,8510,745
2013,73221,12,2013,4,362.04290771,2,2,2,,,,,,0,0,0,0,0,2,2,,1,0,5000,51,2,,4,5,5,0,1,1,1,1,0,0,1,1,0,1,0,3,1,2,2,1,2,2,1,1,2,,0,2,2,,,2,2,1,0,2,2,9,21886,21718,26914,168,15968,26914,0,0,0,26914,0,0,0,0,0,14546,0,12368,0,0,0,0,0,0,0,0,0,0,0,5196,2859,1190,1147,15968,3508,590,3971,592,89,0,1668,857,3395,1300
2013,73239,12,2013,4,197.57629395,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,5000,51,2,,4,5,5,1,0,0,0,1,0,1,1,1,0,1,0,0,2,2,2,1,2,2,2,1,1,,0,1,2,2570438,2,4,4,0,0,0,0,9,14153,8567,9044,5586,18147,0,0,5115,3928,0,0,3928,0,0,0,0,0,0,0,3459,0,0,2877,1052,0,0,0,0,0,477,287,0,190,23733,8667,1778,6008,1668,0,347,155,2453,2618,40
2013,73247,12,2013,4,136.54949951,5,3.75,1,2,1,,,3,1,1,1,0,0,2,1,1,1,0,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,1,0,0,0,0,0,2,2,2,2,2,2,,2,,0,2,1,,,3.5,3.5,1,0,2,2,5,19445,19445,25008,0,11400,20723,3869,0,417,20723,0,417,0,0,0,20723,0,0,0,0,0,417,0,0,0,0,0,0,0,5563,3524,1103,936,11400,2258,893,4467,328,102,0,250,992,394,1716
2013,73254,12,2013,4,162.12330627,6,4.25,2,,,2,,3,0,0,2,0,1,3,1,2,1,0,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,1,0,0,1,1,2,1,2,2,2,2,2,2,1,0,1,1,2500000,2,5,5,0,0,0,0,3,16735,11474,11938,5261,13068,6066,3472,0,2401,6066,0,417,1984,0,0,3886,0,2179,0,0,0,417,0,0,0,0,0,0,0,464,0,96,368,18318,2734,893,6739,1430,2432,991,82,1215,1473,329
2013,73262,7,2013,3,62.974098206,3,2.65,1,,,,,,0,0,0,0,0,3,2,1,3,1,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,0,1,1,1,1,1,2,2,2,2,1,2,1,2,,0,1,2,816536,4,3,3,0,0,0,0,2,7070,4039,4353,3031,4086,4353,0,0,0,4353,0,0,0,0,0,4353,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,78,236,7117,1258,221,3031,988,0,0,0,1218,319,81
2013,73270,7,2013,3,914.08221436,6,4.25,1,1,1,2,,4,0,1,2,1,0,2,1,1,3,1,3000,11,1,,2,5,5,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,2,2,2,1,2,1,2,1,0,1,2,816536,4,3,2,0,0,0,0,1,7871,5850,6027,2021,3585,5060,0,0,967,5060,0,967,0,0,0,5060,0,0,0,0,0,967,0,0,0,0,0,0,0,177,0,20,157,5606,1426,392,2021,950,0,0,0,14,567,236
2013,73288,7,2013,3,242.85940552,5,3.75,0,,,1,2,4,0,0,1,1,2,1,,1,3,1,3000,11,1,,2,5,5,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,2,2,2,1,2,,1,,0,1,2,816536,4,3,3,0,0,0,0,1,6775,3744,3845,3031,3062,0,0,0,3845,0,0,3845,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,3110,0,101,0,0,101,6093,1784,0,3031,494,54,0,0,241,90,400
2013,73296,11,2013,4,120.33499908,5,3.75,2,1,1,,1,3,0,2,0,1,0,2,1,1,1,0,0000,53,7,,3,5,5,0,1,1,0,1,0,1,1,1,1,4,0,1,2,2,2,1,2,2,1,1,2,2,0,2,2,,,5,5,1,0,2,2,6,24263,20795,24660,3468,14495,24243,0,0,417,24243,0,417,0,0,0,14692,9551,0,0,0,0,417,0,0,0,0,0,0,0,3865,1848,1004,1013,17964,2742,320,4968,2457,196,0,399,548,4372,1963
2013,73304,11,2013,4,93.021003723,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,0000,53,7,,3,5,5,0,1,1,1,1,0,1,1,0,1,2,0,1,2,2,2,1,2,2,1,1,2,2,0,1,1,1700000,2,4,4,0,0,0,0,9,22642,18678,22429,3964,10813,15040,3124,0,4264,0,0,1587,0,2678,0,0,0,0,15040,0,0,0,1587,0,0,0,0,0,0,3751,1457,1452,842,14777,1429,469,4026,1243,1473,545,2058,1000,2118,415
2013,73312,11,2013,4,176.72790527,4,3.2,3,,,,,,0,0,0,0,0,4,3,1,1,0,0000,53,7,,3,5,5,0,1,1,1,2,0,1,1,1,1,4,1,5,4,2,2,1,2,2,1,1,2,2,0,1,2,2500000,2,5,5,0,0,0,0,10,42583,36056,49805,6527,40570,49805,0,0,0,49805,0,0,0,0,0,6209,0,43596,0,0,0,0,0,0,0,0,0,0,0,13749,8952,2506,2291,47097,9577,560,6619,2092,1679,1534,2253,5310,15588,1884
2013,73320,11,2013,4,148.54699707,1,1.25,0,,,,,,0,0,0,0,0,1,1,,1,0,0000,53,7,,3,5,5,0,1,0,1,1,0,0,1,0,1,2,0,1,2,2,2,1,2,2,1,2,1,1,0,1,2,2500000,2,8,2,0,0,0,0,8,10871,9239,9391,1632,5343,0,6843,0,2548,0,0,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2548,0,0,152,0,20,132,6975,325,326,1828,194,470,109,347,1339,1961,74
2013,73338,11,2013,4,487.04928589,2,2,2,,,,,,0,0,0,0,0,2,2,,1,0,0000,53,7,,3,5,5,0,0,0,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,1,1,2,,0,2,2,,,3,3,1,0,2,2,5,10079,9951,10424,128,3879,10424,0,0,0,10424,0,0,0,0,0,5532,0,4892,0,0,0,0,0,0,0,0,0,0,0,473,84,61,328,3879,401,0,2782,353,0,0,31,36,275,0
2013,73346,11,2013,4,146.51939392,5,3.75,1,,,,,,0,0,0,0,0,5,1,4,1,0,0000,53,7,,3,5,5,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,2,1,2,2,1,1,2,,0,1,2,800000,3,3,3,0,0,0,0,2,11709,8382,9163,3327,9996,397,0,2166,6601,397,0,6601,0,0,0,0,0,397,0,2166,0,139,3090,0,0,2380,0,0,992,781,141,60,580,13323,2509,860,3408,1158,553,254,2372,291,1345,572
2013,73353,11,2013,4,269.17028809,2,2,2,,,,,,0,0,0,0,0,2,2,,1,0,0000,53,7,,3,5,5,0,1,0,1,1,0,0,1,1,2,3,3,2,2,2,2,1,2,2,1,1,2,1,0,2,2,,,3,3,2,0,0,2,10,26765,17515,22183,9250,22435,22183,0,0,0,22183,0,0,0,0,0,16269,5913,0,0,0,0,0,0,0,0,0,0,0,0,4668,2702,980,986,31073,4268,175,5811,1536,1998,0,2558,2921,11600,205
2013,73361,9,2013,3,486.0506897,6,4.25,2,,,1,,1,0,0,1,0,0,5,3,2,3,1,3000,11,1,,2,5,5,1,0,0,0,1,0,0,1,1,1,1,0,0,1,2,2,2,1,1,2,1,,1,0,2,2,,,2,2,2,0,0,2,1,8537,6339,6798,2198,4122,6635,0,0,163,6635,0,163,0,0,0,3156,0,3479,0,0,0,163,0,0,0,0,0,0,0,459,0,95,364,6320,977,297,2198,903,0,367,0,386,1190,0
2013,73379,12,2013,4,184.84790039,6,4.25,0,2,1,1,,4,0,2,2,0,0,2,1,1,1,0,3000,11,1,,2,5,5,0,1,1,1,1,1,1,1,1,0,0,0,1,2,2,1,2,2,2,1,1,2,1,0,2,2,,,5,5,1,0,2,2,2,10356,10356,10476,0,15379,0,0,0,10476,0,9920,556,0,0,9920,0,0,0,0,0,0,556,0,0,0,0,0,0,0,120,0,20,100,15379,1368,608,0,1212,248,0,449,1816,9495,184
2013,73387,11,2013,4,127.93759918,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,0,0,2,0,1,0,2,1,1,2,2,1,2,2,,0,1,2,2217785,2,5,5,0,0,0,0,9,22331,17081,18446,5250,8574,4959,0,9421,4066,0,0,4066,0,0,0,0,0,0,4959,9421,0,0,4066,0,0,0,0,0,0,1365,652,333,380,13824,1495,1288,5250,2096,46,425,1719,810,595,99
2013,73395,7,2013,3,69.811203003,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,0000,70,6,,3,3,2,0,1,1,1,1,1,1,1,1,0,2,1,2,2,2,2,1,2,2,1,,2,1,0,1,2,1400000,2,5,5,0,0,0,0,8,17222,12856,14104,4366,5194,14104,0,0,0,14104,0,0,0,0,0,7490,6615,0,0,0,0,0,0,0,0,0,0,0,0,1248,457,287,504,9560,995,465,4366,1060,69,0,369,415,1666,154
2013,73403,11,2013,4,463.54980469,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,3000,11,1,,2,5,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,2,2,2,2,1,1,,0,1,2,1328231,2,3,3,0,0,0,0,3,6737,3508,3768,3229,3999,0,0,0,3768,0,0,3768,0,0,0,0,0,0,0,0,0,0,1983,1785,0,0,0,0,0,260,0,60,200,7228,674,155,3229,627,33,0,1731,61,503,215
2013,73411,12,2013,4,273.29589844,5,3.75,1,,1,,2,3,0,1,0,1,1,2,1,1,1,0,3000,11,1,,2,5,5,0,1,2,1,1,0,0,1,1,0,0,0,1,2,2,1,2,2,2,1,1,2,1,0,2,2,,,5,5,1,0,2,2,3,13507,13507,17470,0,22128,17054,0,0,417,17054,0,417,0,0,0,17054,0,0,0,0,0,417,0,0,0,0,0,0,0,3963,2363,847,753,22128,2128,972,8026,1415,436,860,451,3886,2074,1881
2013,73429,8,2013,3,273.68200684,3,2.65,3,,,,,,0,0,0,0,0,3,2,1,1,0,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,1,0,3,1,1,1,2,2,1,2,2,1,1,2,1,0,2,2,,,3,2.5,1,0,2,2,3,9022,9022,10359,0,9353,10359,0,0,0,9140,0,0,0,0,0,8601,0,540,1218,0,0,0,0,0,0,0,0,0,0,1337,539,401,397,9353,818,372,2779,1061,0,259,167,1004,1812,1081
2013,73437,7,2013,3,226.09680176,6,4.25,1,2,1,1,,4,1,2,1,0,0,2,1,1,1,0,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2,2,2,2,2,2,1,,,0,1,2,900000,2,3,3,0,0,0,0,1,9352,6123,6394,3229,3035,1916,0,0,4478,1916,0,967,3511,0,0,1916,0,0,0,0,0,967,0,0,0,0,0,0,0,271,0,37,234,6264,509,0,3229,504,199,171,205,683,334,431
2013,73445,7,2013,3,149.64700317,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2,1,2,2,1,1,2,,0,1,2,1300000,3,4,4,0,0,0,0,5,9905,5904,6198,4001,2984,0,0,1423,4775,0,1423,4775,0,0,0,0,0,0,0,0,0,0,4775,0,0,0,0,0,0,294,0,0,294,6985,1084,204,4001,628,0,0,157,439,389,82
2013,73452,7,2013,3,508.65759277,2,2,2,,,,,,0,0,0,0,0,2,,2,1,0,0000,70,6,,3,3,2,0,1,1,1,1,0,0,1,0,0,2,0,1,1,2,2,1,2,2,1,1,2,1,0,1,2,977267,2,3,3,0,0,0,0,7,15494,12632,14264,2862,5821,14264,0,0,0,14264,0,0,0,0,0,10214,0,4050,0,0,0,0,0,0,0,0,0,0,0,1632,708,381,543,8363,1706,572,2542,836,15,746,271,339,1143,192
2013,73460,12,2013,4,90.470703125,3,2.65,1,,,,,,0,0,0,0,0,3,2,1,1,0,3000,11,1,,2,5,5,0,1,1,1,1,0,1,1,1,1,3,2,3,0,2,1,1,2,2,1,1,2,2,0,1,2,2219954,3,5,5,0,0,0,0,8,23544,18294,21500,5250,10341,5627,0,15872,0,5627,0,0,0,0,0,5627,0,0,0,15872,0,0,0,0,0,0,0,0,0,3206,2696,128,382,15591,1445,565,5366,1507,0,504,704,851,2412,2237
2013,73478,1,2014,4,176.18319702,5,3.75,1,,,,,,0,0,0,0,0,5,3,2,3,1,0000,11,9,,1,3,3,1,0,0,0,1,0,0,1,1,1,2,0,1,0,2,2,1,2,1,2,,2,,0,2,2,,,3,3,1,0,2,2,1,5122,5122,5975,0,16231,5975,0,0,0,5975,0,0,0,0,0,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,853,141,213,499,16231,10431,565,1092,2102,613,0,17,1307,2,102
2013,73494,11,2013,4,443.80410767,3,2.65,2,,,,,,0,0,0,0,0,3,2,1,1,0,0000,70,6,,3,3,2,0,1,1,1,1,1,0,1,0,1,0,0,2,1,2,2,2,2,2,1,2,2,1,0,2,1,,,3,3,1,0,2,2,8,21877,21877,27757,0,22871,27757,0,0,0,27757,0,0,0,0,0,13532,14225,0,0,0,0,0,0,0,0,0,0,0,0,5880,3282,1310,1288,22871,3295,993,5840,1467,467,0,867,2132,6564,1246
2013,73502,11,2013,4,175.04130554,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,3000,11,1,,2,5,5,0,1,1,1,1,0,1,1,1,1,1,0,2,1,2,1,1,2,2,1,1,2,1,0,1,2,1800000,3,3.5,3.5,0,0,0,0,9,23025,18827,23430,4198,9967,23430,0,0,0,23430,0,0,0,0,0,6257,17173,0,0,0,0,0,0,0,0,0,0,0,0,4603,2685,946,972,13968,1477,375,6288,941,0,210,859,1365,1340,1114
2013,73510,8,2013,3,216.42739868,8,5.2,1,3,1,2,,6,1,3,2,0,0,2,1,1,1,0,2610,11,5,2,2,3,3,1,0,0,1,1,0,0,1,1,0,0,0,0,5,2,2,2,2,2,2,1,1,,0,1,2,1127063,2,4,4,0,0,0,0,1,11126,8180,8453,2946,11707,5941,0,0,2512,5941,0,2512,0,0,0,5941,0,0,0,0,0,1313,0,0,0,0,0,1199,0,273,7,69,197,14653,929,98,2946,1115,1863,0,322,826,6433,119
2013,73528,8,2013,3,278.4460144,6,4.25,2,,,1,1,3,0,0,1,1,1,3,2,1,1,0,2610,11,5,2,2,3,3,0,1,2,1,2,2,0,1,1,1,3,0,3,2,2,2,1,2,2,1,1,2,2,0,1,2,2500000,2,5,5,0,0,0,0,9,45363,37526,55231,7837,24206,54471,60,0,700,54471,0,700,0,0,0,44762,9709,0,0,0,0,700,0,0,0,0,0,0,0,17705,12352,2949,2404,32043,6451,85,4386,3125,1504,796,718,6963,6264,1751
2013,73536,12,2013,4,88.724700928,3,2.65,1,,,,,1,0,0,0,0,1,2,1,1,1,0,0000,42,6,,1,4,3,0,1,1,1,1,1,0,1,1,1,0,0,1,1,2,2,2,2,2,2,1,2,,0,1,2,1870757,2,6,4,0,0,0,0,2,7817,5024,5173,2793,6706,2218,0,0,2955,2218,0,2955,0,0,0,2218,0,0,0,0,0,139,0,0,0,2816,0,0,0,149,0,17,132,9498,1090,619,2793,2719,0,0,782,714,758,23
2013,73544,12,2013,4,99.114303589,4,3.2,1,2,,,,2,2,0,0,0,0,2,1,1,1,0,0000,42,6,,1,4,3,1,0,0,1,1,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,1,2,1,0,2,2,,,3,3,1,0,2,2,3,12169,12169,12942,0,13993,8200,0,0,4742,8200,0,4742,0,0,0,8200,0,0,0,0,0,278,0,0,0,0,0,0,4464,773,236,227,310,13993,1981,249,2680,1125,163,199,245,1267,5655,428
2013,73551,12,2013,4,117.99720001,5,3.75,1,2,,1,,3,0,2,0,1,0,2,1,1,1,0,0000,42,6,,1,4,3,1,0,0,1,1,0,0,1,1,1,0,0,1,1,2,2,2,2,2,1,1,2,,0,1,2,1000000,3,3,3,0,0,0,0,2,12121,9319,10171,2802,9986,8332,0,0,1839,8332,0,1839,0,0,0,8332,0,0,0,0,0,417,0,0,0,0,1423,0,0,852,279,256,317,12788,1491,146,2802,845,228,139,2334,3327,489,986
2013,73569,12,2013,4,209.94490051,10,6,2,1,,2,2,7,0,1,1,3,2,3,2,1,1,0,0000,42,6,,1,4,3,0,1,0,1,1,1,0,1,0,0,0,0,1,1,2,2,2,2,2,1,1,2,1,0,1,2,1800000,2,5,5,0,0,0,0,7,45348,41157,61206,4191,16449,59795,0,0,1411,59795,0,1411,0,0,0,34519,25276,0,0,0,0,1411,0,0,0,0,0,0,0,20049,15256,2574,2219,20640,1103,503,4189,1106,2618,2865,820,5050,1509,879
2013,73577,12,2013,4,205.87330627,6,4.25,1,1,1,2,,4,0,2,2,0,0,2,1,1,1,0,0000,42,6,,1,4,3,1,0,0,1,1,1,0,1,1,1,0,0,0,1,2,2,2,2,2,2,1,2,1,0,1,2,1200000,2,4,4,0,0,0,0,1,10078,6880,7182,3198,9468,5154,0,0,2027,5154,0,556,1141,331,0,5154,0,0,0,0,0,556,0,0,0,0,0,0,0,302,0,42,260,12666,1588,485,3198,855,2303,85,363,1384,1614,791
2013,73585,12,2013,4,989.65612793,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,7900,42,13,,3,5,5,0,1,0,1,1,0,0,1,0,1,1,0,2,2,2,2,2,2,2,1,,2,1,0,2,2,,,2,2,1,0,3,2,6,13389,13389,15579,0,7380,15579,0,0,0,15579,0,0,0,0,0,11116,4463,0,0,0,0,0,0,0,0,0,0,0,0,2190,1137,451,602,7380,872,281,2484,630,49,456,545,346,1484,234
2013,73593,12,2013,4,152.32969666,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,7900,42,13,,3,5,5,0,1,1,1,1,1,0,1,0,1,1,1,0,1,2,2,2,2,2,1,1,1,1,0,1,2,1448550,3,4,4,0,0,0,0,10,17913,14509,16580,3404,11058,8491,0,8089,0,8491,0,0,0,0,0,8491,0,0,0,8089,0,0,0,0,0,0,0,0,0,2071,1498,248,325,14462,390,176,3565,1079,286,378,805,741,6852,190
2013,73601,12,2013,4,232.3742981,3,2.65,0,,,,,,0,0,0,0,0,3,2,1,1,0,7900,42,13,,3,5,5,0,1,1,1,1,0,1,1,1,1,3,1,1,2,2,2,1,2,2,2,1,2,2,0,1,2,1300000,2,4.5,4.5,0,0,0,0,7,20163,15522,16373,4641,12343,0,0,12385,3988,0,0,3988,0,0,0,0,0,0,0,4762,0,0,3988,0,0,0,0,0,0,851,310,61,480,16984,3155,977,4641,1531,764,1104,702,573,3219,316
2013,73619,12,2013,4,121.49140167,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,7900,42,13,,3,5,5,0,1,1,1,2,1,1,1,1,1,3,0,1,5,2,2,1,2,2,1,2,2,1,0,1,2,1300000,2,5,5,0,0,0,0,10,25283,20642,21284,4641,13160,0,3968,6954,10362,0,0,2426,7936,0,0,0,0,0,0,6954,0,0,2426,0,0,0,0,0,0,642,452,0,190,17801,3035,530,4936,1780,2455,631,981,1053,1758,641
2013,73627,12,2013,4,206.18269348,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,7900,42,13,,3,5,5,0,1,1,1,1,1,0,1,0,1,1,0,0,1,2,2,1,2,2,2,1,1,,0,1,2,1448550,2,4,4,0,0,0,0,8,10739,7335,7525,3404,6337,0,4960,0,2564,0,0,2564,0,0,0,0,0,0,0,0,0,0,2564,0,0,0,0,0,0,190,0,0,190,9741,196,184,3404,1312,0,0,294,289,70,3993
2013,73635,12,2013,4,254.41029358,1,1.25,0,,,,,,0,0,0,0,0,1,1,,1,0,7900,42,13,,3,5,5,1,0,0,1,1,0,0,1,0,1,2,0,1,1,2,2,1,2,2,1,1,1,,0,1,2,1102690,3,3,3,0,0,0,0,7,9632,6681,7056,2951,7215,0,0,2840,4216,0,0,2172,2045,0,0,0,0,0,0,2840,0,0,2172,0,0,0,0,0,0,375,185,0,190,10166,498,319,2951,1257,64,0,4268,523,229,55
2013,73643,12,2013,4,166.08180237,4,3.2,1,1,1,,,2,1,1,0,0,0,2,1,1,1,0,7900,42,13,,3,5,5,0,1,1,1,1,0,0,1,1,0,2,1,1,1,2,2,2,2,1,1,1,2,1,0,1,2,1400000,3,3.5,3.5,0,0,0,0,2,9823,6419,6780,3404,6837,6502,0,0,278,6502,0,278,0,0,0,6502,0,0,0,0,0,278,0,0,0,0,0,0,0,361,28,108,225,10241,1644,211,3404,1107,528,119,254,511,2174,289
2013,73650,11,2013,4,90.004898071,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,0000,70,7,,3,3,2,0,1,0,1,1,0,0,1,0,1,2,0,2,2,2,2,1,2,2,1,1,2,,0,2,2,,,3,3,1,0,2,2,2,5921,5921,6021,0,6320,843,0,0,5178,0,0,4165,1013,0,0,0,0,0,843,0,0,0,4165,0,0,0,0,0,0,100,0,0,100,6320,1037,519,2583,363,0,0,367,463,988,0
2013,73668,12,2013,4,89.745201111,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,0000,70,7,,3,3,2,1,0,0,1,1,0,1,1,0,1,2,0,1,0,2,2,1,2,2,1,1,1,1,0,1,2,500000,2,4,4,0,0,0,0,9,14704,10931,11362,3773,3720,1957,30,6796,2579,1957,0,2579,0,0,0,1957,0,0,0,6796,0,0,1786,794,0,0,0,0,0,431,92,17,322,7493,259,509,3773,977,21,0,248,335,1265,106
2013,73676,11,2013,4,115.05020142,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,0000,70,7,,3,3,2,1,0,0,1,1,0,0,1,0,1,1,0,1,1,2,2,1,2,2,1,1,1,,0,1,2,650000,3,3.5,3.5,0,0,0,0,7,13897,10124,10637,3773,5474,10637,0,0,0,10637,0,0,0,0,0,6180,0,4457,0,0,0,0,0,0,0,0,0,0,0,513,62,104,347,9247,1123,314,3773,635,2021,339,347,224,430,43
2013,73684,12,2013,4,213.79260254,6,4.25,3,,,,,,0,0,0,0,0,6,3,3,1,0,0000,70,6,,1,3,2,0,1,1,0,1,1,0,1,0,0,0,0,2,2,2,2,2,2,2,1,,2,1,0,1,1,2152873,4,7,7,0,0,0,0,3,16970,12881,13816,4089,8904,11336,2480,0,0,8045,0,0,0,0,0,4002,0,4042,3291,0,0,0,0,0,0,0,0,0,0,935,0,372,563,12993,2766,500,4089,3587,495,0,159,2,1229,166
2013,73692,12,2013,4,271.12420654,6,4.25,2,1,,1,2,4,1,0,1,2,0,2,1,1,1,0,0000,70,6,,1,3,2,0,1,1,1,1,0,0,1,1,1,0,0,1,2,2,2,2,2,2,1,1,2,2,0,1,1,1200000,2,4,4,0,0,0,0,4,20115,16243,17837,3872,9383,17281,0,0,556,17281,0,556,0,0,0,7936,9345,0,0,0,0,556,0,0,0,0,0,0,0,1594,415,515,664,13255,1498,435,2828,898,255,941,509,2872,2191,827
2013,73700,12,2013,4,200.15809631,8,5.2,1,2,1,3,,6,1,2,2,1,0,2,1,1,1,0,0000,70,6,,1,3,2,1,0,0,1,1,1,0,1,1,1,0,0,1,2,2,2,2,2,2,2,2,1,,0,1,2,2205523,3,5,5,0,0,0,0,2,14609,10520,11419,4089,9684,10207,0,0,1212,10207,0,833,379,0,0,10207,0,0,0,0,0,833,0,0,0,0,0,0,0,899,0,388,511,13773,2119,387,4089,1015,74,536,709,2944,746,1153
2013,73718,12,2013,4,141.06719971,10,6,1,2,1,3,2,8,1,2,2,3,0,2,1,1,1,0,0000,70,6,,1,3,2,1,0,0,0,1,1,0,1,1,0,0,0,0,1,2,2,2,2,2,2,1,1,,0,1,2,1248881,2,4,4,0,0,0,0,1,9277,6489,6805,2788,4826,4224,0,0,2581,4224,0,1143,1438,0,0,4224,0,0,0,0,0,1143,0,0,0,0,0,0,0,316,0,56,260,7614,1281,450,2788,947,116,0,152,1174,228,477
2013,73726,12,2013,4,198.42880249,3,2.65,0,1,,,,1,1,0,0,0,0,2,1,1,1,0,0000,70,6,,1,3,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,2,2,2,2,2,1,1,2,,0,2,2,,,3,3,1,0,2,2,1,5539,5539,5659,0,5998,0,0,0,5659,0,0,139,554,4966,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,120,0,20,100,5998,1272,307,2283,496,20,119,74,484,673,270
