s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300301,c300319,c300327,c300335,c300343,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c301,c301010,c301028,c301036,c301044,c301051,c301069,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309310,c309336,c309344,c309351,c309997,c317115
2012,24760,16328,870,200,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,67,0,41,0,0,33,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0,0,0,0,325,31,0,0,0,0,34,16,16,34,72,0,35,0,0,87,0,0,68,10,0,0,0,0,30,28,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,77,0,0,0,35,0,30,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
2012,24778,27822,3477,600,0,0,0,24,49,0,0,9,29,0,0,0,0,20,0,84,29,0,0,104,0,0,0,0,0,48,0,87,89,0,0,0,29,30,29,1806,664,0,0,0,0,0,0,0,347,0,0,347,0,0,130,169,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,768,101,0,0,41,35,110,132,0,34,30,0,132,0,0,43,110,0,146,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
2012,24786,8834,1370,515,15,0,26,0,52,91,0,11,0,0,0,0,0,0,35,126,0,0,0,13,37,0,0,109,0,0,0,0,65,0,65,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,206,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,15,0,0,37,0,0,35,0,0,0,0,0,0,0,28,0,0,83,0,0,0,0,0,2,0,24,56,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,52,0
2012,24794,5074,365,47,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,91,54,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
2012,24802,16782,1017,202,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,111,25,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,273,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,36,0,0,0,0,0,100,0,0,51,0,69,0,0,15,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,29,0,0,0,0,0,0,0,0,47,134,0
2012,24810,25147,674,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,435,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0
2012,24828,13748,1269,208,9,46,22,0,13,0,0,0,0,0,0,0,0,37,0,37,0,0,16,0,0,0,0,0,0,28,0,0,10,0,0,0,10,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,46,0,57,0,0,0,0,0,0,0,0,38,0,0,0,38,0,0,0,0,0,0,180,54,0,0,0,16,25,0,10,0,45,0,0,30,0,0,0,0,62,20,0,0,0,0,0,0,0,41,0,0,0,0,9,0,0,9,0,0,0,0,66,66,0,0,0,0,405,285,120,0,0,0,0,134,0,37,0,0,0,0,0,35,0,0,0,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
2012,24836,11575,486,74,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,64,10,0,0,0,0,0,0,33,22,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,230,0,153,0,77,0,0,37,0,0,0,0,0,0,28,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,24844,31260,4387,885,0,15,30,0,76,131,0,0,23,0,0,0,0,0,0,111,0,59,0,61,175,0,0,175,4,0,24,0,19,0,0,0,19,0,0,1285,121,0,0,0,0,0,0,0,81,0,0,234,0,304,0,433,0,0,44,0,0,0,0,0,68,0,0,0,0,135,0,58,0,44,0,0,0,0,0,33,1069,103,0,0,38,31,331,49,26,39,307,23,32,0,0,63,27,0,145,0,0,0,0,0,53,0,24,35,0,33,0,0,186,0,0,103,63,20,0,0,0,0,0,0,0,0,304,0,160,0,66,0,79,358,0,0,0,0,0,0,56,0,0,22,0,0,0,0,0,224,0,0,0,0,0,0,0,56,0,0,0,0,0,0
2012,24851,41133,4589,739,0,0,35,0,85,72,0,0,0,0,0,0,0,173,0,32,0,0,0,0,0,0,0,131,0,48,32,131,0,0,0,0,0,0,0,1035,278,0,0,0,0,0,0,0,0,0,0,396,0,147,0,0,86,0,48,0,81,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0,0,831,91,0,0,0,0,231,211,0,0,126,51,120,0,0,0,0,0,50,0,0,0,0,0,0,0,7,44,0,0,0,0,320,0,0,117,146,57,0,0,0,0,0,0,0,0,1359,175,239,37,287,22,599,211,36,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,70,49,0,0,0,0,0,0
2012,24869,18406,1933,449,0,16,26,59,54,35,0,0,40,27,28,0,0,26,0,37,0,0,29,43,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,145,0,62,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0,0,469,27,0,0,0,0,22,128,9,0,66,0,114,49,0,0,55,0,138,38,0,0,28,0,41,0,22,9,0,0,0,0,40,0,0,23,17,0,0,0,0,0,0,0,0,0,304,0,123,94,88,0,0,237,0,0,0,24,0,0,19,26,0,33,0,0,30,0,0,52,0,0,0,0,0,0,0,0,0,0,28,24,0,0
2012,24877,29433,2837,490,0,0,52,0,77,0,0,0,0,0,0,0,0,146,0,24,38,0,0,72,45,0,0,0,0,0,0,36,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,478,0,478,0,0,0,0,0,0,0,0,1150,12,0,0,0,47,162,77,7,39,282,0,236,139,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,54,0,0,0,0,129,64,65,0,0,0,176,0,0,176,0,0,0,273,28,0,0,0,0,0,0,17,6,0,0,16,39,0,65,0,0,0,0,0,0,0,78,0,23,0,0,0,0,0
2012,24885,7132,632,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,81,0,0,41,0,138,0,0,0,60,0,0,139,0,126,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,24893,5287,1232,264,44,0,0,0,0,11,0,22,0,17,76,0,0,0,34,17,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,159,0,91,0,0,0,0,65,0,0,0,0,0,0,0,0,0,43,43,0,0,0,43,0,0,0,0,0,0,492,22,0,0,11,26,0,66,10,0,28,0,39,86,0,173,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,0,0,0,0,0,0,0,0,0
2012,24901,17969,3018,785,13,31,0,43,0,0,0,0,22,0,30,0,174,0,0,187,0,33,89,26,137,0,0,0,0,0,0,0,65,65,0,0,0,0,0,575,141,0,0,0,0,0,0,0,87,0,0,174,0,0,0,0,65,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,565,93,0,0,0,0,0,139,0,0,104,0,77,0,0,152,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,173,0,0,119,15,22,17,0,0,0,0,0,0,0,847,586,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,24919,21718,1661,168,0,0,77,0,0,24,0,0,24,0,0,0,0,26,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,66,0,44,0,0,0,0,0,0,0,0,153,0,81,0,81,0,0,0,0,0,0,0,0,462,0,0,0,0,59,44,17,0,0,112,0,32,35,0,163,0,0,48,13,0,0,0,0,0,0,35,0,0,0,0,0,74,0,0,26,0,48,0,0,347,75,163,0,0,109,0,0,0,0,0,0,0,92,0,38,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
2012,24927,14968,3107,575,0,0,54,0,22,0,0,0,0,0,41,0,174,65,0,44,0,44,131,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,1104,255,0,0,0,0,0,0,0,420,0,0,68,0,44,26,0,20,0,0,0,0,0,0,0,0,0,167,103,0,0,0,0,0,0,0,0,0,0,0,0,731,40,0,0,83,15,37,110,29,31,30,0,64,136,0,109,47,0,280,0,0,54,0,0,75,0,107,44,0,0,0,0,62,22,0,40,0,0,0,0,0,0,0,0,0,0,111,0,111,0,0,0,0,200,0,133,54,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,24935,18607,2736,592,0,51,41,0,26,0,0,0,20,0,121,0,83,92,20,0,0,35,0,39,65,0,0,0,0,0,0,0,52,0,0,52,0,0,0,474,0,35,0,0,0,0,0,0,197,0,0,0,0,0,0,117,0,0,82,0,0,0,0,0,0,0,0,0,44,169,0,38,0,46,51,35,0,0,0,0,547,151,0,0,0,53,0,0,0,34,89,45,99,77,0,0,0,0,33,9,0,0,0,0,0,0,0,0,0,24,0,0,181,0,79,24,65,14,0,0,0,0,0,0,0,0,435,0,435,0,0,0,0,253,0,34,147,0,0,0,0,24,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,24943,15220,2520,237,0,0,0,11,22,46,0,0,0,15,0,0,0,0,50,54,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,614,0,0,0,0,0,0,0,0,0,0,294,0,187,86,0,97,0,0,0,87,0,0,0,0,0,251,0,0,119,0,32,0,87,0,0,0,0,0,0,182,16,0,0,0,26,21,0,0,12,0,0,63,44,0,0,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,65,42,0,0,0,0,0,0,0,0,93,0,93,0,0,0,0,100,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
2012,24950,7187,1076,158,0,0,48,0,20,0,0,0,20,39,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,39,0,0,0,359,0,0,0,0,0,0,0,0,96,0,0,76,0,0,19,0,0,0,168,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,114,0,0,0,0,0,173,33,0,0,0,0,0,0,43,0,0,0,71,0,0,26,0,0,66,0,0,0,0,0,66,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,105,0,105,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,24968,17641,541,167,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,46,0,26,80,0,0,33,0,0,48,87,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,13,0,0,0,0,0,0,0,0,0,0,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,26,0,0,0,0
2012,24976,35395,4508,853,0,0,53,35,52,52,0,0,0,0,18,39,85,73,0,123,24,0,85,63,76,0,0,0,0,0,0,76,24,0,0,0,0,0,24,1300,619,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,119,0,285,0,0,0,0,0,0,0,0,102,0,65,0,0,0,37,0,0,0,0,950,96,0,0,0,16,30,101,20,37,121,40,235,143,0,87,26,0,230,0,0,93,0,0,0,0,83,53,0,0,0,0,404,0,0,144,239,0,22,0,161,161,0,0,0,0,330,0,0,280,50,0,0,154,0,0,0,0,0,0,35,20,0,0,69,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,0
2012,24984,17533,674,211,0,0,0,0,0,0,0,7,0,19,0,0,0,52,0,0,0,33,0,49,0,52,0,0,0,0,0,0,83,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,21,0,0,0,0,0,31,0,58,0,0,0,0,0,39,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,53,0,0,39,59,0,0,0,0,34,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2012,24992,24452,4387,581,0,30,48,52,59,0,0,9,13,32,15,0,89,0,0,100,0,0,29,70,37,0,0,0,0,0,0,0,119,0,88,31,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,447,0,135,0,0,0,0,0,0,0,0,0,48,0,0,0,0,59,113,0,113,0,0,0,0,0,0,0,0,1683,52,0,0,174,67,0,503,0,113,323,0,151,104,0,95,101,0,94,9,0,29,0,0,0,0,56,0,0,0,0,0,136,0,0,63,26,0,48,0,90,58,33,0,0,0,761,0,543,0,218,0,0,120,0,0,56,0,0,0,0,51,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25007,18763,3112,1075,0,30,48,0,48,0,0,30,21,0,0,0,0,52,0,0,0,0,0,0,134,0,0,608,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,0,0,0,0,82,132,149,20,101,435,0,234,139,0,87,148,0,65,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,299,0,299,0,0,0,43,0,0,0,43,0,0,104,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25015,14752,666,198,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,207,41,0,0,0,0,0,0,33,38,28,0,13,0,0,16,0,38,132,11,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25023,9644,2857,591,0,0,42,0,0,54,0,185,142,0,43,0,0,0,0,113,0,0,12,0,0,0,0,0,0,0,0,0,100,0,0,43,56,0,0,490,0,0,0,0,0,0,0,0,263,0,0,59,0,76,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,108,0,0,35,0,0,71,67,35,89,0,272,147,0,0,103,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,76,0,0,0,76,0,0,0,70,0,70,0,0,0,60,0,0,0,60,0,0,518,130,69,87,0,42,124,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25031,9803,959,146,0,0,8,0,0,0,0,0,0,0,0,0,0,35,34,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,80,0,105,0,148,38,0,58,25,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,74,0,0,32,0,34,21,0,0,0,0,74,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25049,18316,2973,629,0,0,16,42,0,0,0,59,67,0,0,0,0,59,0,103,0,74,18,61,52,0,0,0,0,0,78,0,221,0,65,43,0,21,91,672,0,128,0,0,0,0,0,0,0,0,0,160,0,143,0,0,0,0,36,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,15,22,34,105,11,0,61,93,0,0,26,0,258,29,0,69,0,0,0,0,78,29,0,52,0,0,320,0,0,298,0,0,22,0,293,141,152,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,13,24,43,17,7,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25056,16761,1099,134,0,32,0,30,43,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,148,0,0,74,0,0,0,0,0,48,0,95,0,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,408,0,408,0,0,0,0,134,0,0,106,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
2012,25064,27650,4901,948,0,0,117,0,34,0,0,0,0,0,22,0,0,96,0,189,0,0,0,24,313,0,0,54,0,35,0,65,35,0,0,35,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,370,0,107,0,0,0,0,56,0,22,0,0,0,0,0,0,0,0,262,0,0,0,40,0,0,0,0,0,221,953,97,0,0,0,8,256,271,0,76,169,0,25,0,0,0,53,0,179,0,63,0,0,0,30,23,63,0,0,0,0,0,274,0,0,119,98,57,0,0,0,0,0,0,0,0,1266,0,906,0,252,0,109,429,0,0,43,0,0,0,23,0,0,34,0,0,0,60,0,0,39,0,0,39,0,30,0,0,159,0,0,0,0,0
2012,25072,20691,1205,407,0,24,22,23,22,0,0,17,35,0,0,0,0,28,55,92,0,24,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,12,0,0,0,0,0,69,0,0,28,0,11,0,0,17,69,0,122,0,0,0,0,0,22,0,20,52,0,28,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,217,0,217,0,0,0,0,55,0,0,0,0,0,0,25,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25080,7380,479,169,0,0,21,0,0,0,0,0,0,0,76,0,0,0,11,0,0,0,0,0,28,0,0,33,0,0,0,0,22,0,0,22,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,26,61,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,22,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,43,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25098,14613,1877,418,0,0,0,0,21,26,0,0,17,15,0,56,35,74,0,74,0,48,0,9,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,689,116,0,0,0,0,0,0,0,0,0,0,107,0,245,39,0,34,0,0,0,0,0,0,0,0,0,62,86,0,167,0,0,0,15,26,0,0,0,0,126,423,107,0,0,0,0,50,34,0,0,44,0,62,74,0,0,53,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,41,0,0,14,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,26,0,0
2012,25106,6249,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33,0,65,65,0,0,0,0,2700,131,1198,435,719,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25114,4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25122,9412,1656,151,0,0,0,0,0,0,0,0,0,0,0,0,61,13,10,30,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,24,0,0,21,0,0,0,0,0,0,0,7,0,0,58,0,0,0,0,0,0,0,0,58,0,0,0,0,123,0,0,0,50,73,0,0,0,0,0,0,0,0,1091,0,637,38,404,0,13,54,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25130,15114,603,116,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,41,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,13,0,0,0,16,10,0,26,37,208,0,12,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25148,11208,2233,314,0,46,0,0,22,0,0,0,0,36,15,0,0,0,48,0,0,0,116,32,0,0,0,0,0,0,0,0,630,630,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,54,0,0,0,0,0,0,0,0,58,30,39,0,0,0,39,0,0,0,0,0,0,278,13,0,0,0,0,34,0,0,0,107,0,53,0,0,41,29,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,122,17,0,69,36,0,0,0,0,0,0,0,0,0,494,217,206,33,38,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
